"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
122938,118160,203097,111919,94752,162593,1328.55,137.197
143305,114076,203909,172006,131166,181678,68934.9,137.211
147325,134041,217212,138742,117397,169369,37110.4,137.219
107975,102545,187256,120675,104373,159637,85000.4,137.268
113578,102128,196700,121789,95065.2,170374,83719.8,137.274
116460,93374.7,204411,174709,124028,181510,29816.5,137.292
128019,122518,201425,140571,120225,166052,1306.27,137.455
118027,120461,197176,108964,100333,156560,3267.63,137.474
124247,124714,193732,142501,127264,163877,23743.8,137.642
133412,119564,199705,137651,123140,165716,24402,137.754
109634,111840,195418,109517,103599,154397,3907.6,137.779
167209,124767,226376,188935,130354,186954,2169.72,137.852
109252,98073.2,190311,154988,129283,175568,847.617,138.07
154872,136996,217531,150311,130204,169402,18111.9,138.09
128431,114969,204376,131421,109876,165199,77511,138.121
120811,119471,192274,135909,120523,164600,11098,138.272
126216,111820,189538,162177,131620,173414,32253.7,138.275
141077,135533,201616,160612,138207,169375,4372.42,138.322
94571.5,101264,189052,128109,122904,156013,5672.52,138.38
117245,115658,199402,118325,99416.4,159985,19989.2,138.513
128550,133621,200803,98132.5,90209.7,152754,11691.2,138.517
119092,120872,183736,114930,102467,160458,7417.49,138.682
138091,138819,200813,148197,129679,169328,1114.66,138.721
140286,126611,210264,144783,131914,168939,329.393,138.893
115691,109830,197899,111286,99242.4,159421,22082.4,138.974
142130,129906,217149,134777,128076,159684,31848.2,138.979
134692,136743,203656,137400,123811,161553,4257.66,139.116
103786,105585,186499,107763,102958,155427,42847.1,139.13
118820,107909,206622,124023,104877,164595,30917.2,139.139
147398,117736,205965,181654,140606,176280,45508.4,139.163
173481,154369,216620,138378,101758,173138,10198.3,139.289
113530,103988,197012,157347,130475,171217,22607.3,139.315
94524.9,101967,183587,95092.6,91524.1,151261,727.445,139.366
93472.8,101484,182809,102372,98981.7,153305,20968.7,139.37
164158,148734,219920,145687,113970,171505,10901.7,139.378
94715.4,101388,183667,84808.9,84223.4,149177,10528.2,139.396
100980,103359,192323,96634.4,92771.8,151851,24245.9,139.425
109523,102518,186377,137977,119520,166372,449.1,139.442
101477,92242.4,185615,141614,115392,169248,14778.7,139.45
88765.1,95928.6,168288,96994.8,92513.9,153656,873.818,139.55
97848.9,102756,182592,84447.1,84986.3,148661,18553.7,139.568
142583,112851,209911,123676,90294.8,175551,152524,139.612
100404,105873,172820,114114,112280,156417,37477.6,139.682
119021,123929,192637,97642.2,89306,154375,2684.68,139.741
153564,146976,212353,137176,128581,162401,54141.3,139.757
93241,93045.6,179687,100009,91077,158335,74423.3,139.816
132147,125460,203094,130029,102927,170155,38510.1,139.88
110564,106083,197363,88293.3,81557.8,150644,15063.8,140.068
113113,94387,201303,89421.4,81969.2,156634,41685.8,140.105
117698,114540,196940,106786,90908.1,159227,12391.5,140.11
126932,122163,196528,144009,132206,166138,11017,140.148
92464.8,93306.7,180818,110823,97376.8,157847,41701.1,140.233
123071,110343,203970,118805,103544,160480,14662.3,140.302
100316,78606.2,182661,153728,123154,175235,54301.2,140.329
108424,92159.6,191486,143151,118197,171303,66169.7,140.452
114742,107245,199382,140527,122220,168229,86382.1,140.475
147096,137196,215883,155210,140301,169446,19538.7,140.628
141667,134161,208166,168748,131499,174518,21336.1,140.694
139524,115491,198725,139481,110247,171682,50690,140.721
168404,154146,223351,131262,107792,166327,8809.57,140.844
116819,109958,199889,145067,122447,165988,4520.42,140.934
169979,151565,220718,105648,79172.4,166693,13949.7,141.054
86213.8,93417.7,164518,65215.2,63585.6,141396,1762.3,141.074
151561,146875,210450,116239,103447,158491,8206.21,141.158
126352,115959,206919,140482,117184,166282,59844.9,141.232
124550,111135,204291,151252,118563,174102,24816.3,141.243
107548,99078.2,184277,155298,127745,172701,17245.6,141.273
131944,128131,210413,126161,112240,158977,31352.8,141.397
132775,131869,194093,134676,120567,162078,76943.4,141.451
94992,99390.3,181445,85296.1,89056.7,142028,2312.26,141.461
131129,124850,207696,121910,100585,159572,22016.1,141.529
104020,101185,185908,109481,98670.7,155280,52695.7,141.588
172095,141419,230139,153332,127658,172335,41672,141.611
86810.5,81899.2,171402,130777,109301,164529,6500.36,141.63
104661,102911,182308,98821.8,91035.9,156128,8486.67,141.732
166829,147114,223227,123974,98043.8,168175,149137,141.906
83890.8,89174.2,170003,115874,115440,152985,93.5987,141.963
102234,105837,193424,122284,114845,158722,6882.49,141.989
103946,92830.9,182900,162018,129589,175004,97368.6,142.012
107396,104741,183912,100803,89904.1,155806,61742.2,142.013
136469,118375,197409,140748,116866,169055,12106,142.017
118660,123340,188840,126926,114950,162552,25984,142.077
125945,114576,195215,112104,98510.2,164374,1698.9,142.145
80126.2,81053.2,176694,79362.3,78247.2,145925,14305.4,142.193
126744,117644,209389,130736,119664,164698,38232.1,142.198
141213,130243,206741,89840.6,75165.2,159731,21866.7,142.256
127410,126492,203352,121745,108403,162266,6255.89,142.351
168242,134418,224666,170450,116860,186854,69935,142.362
179677,142388,217201,181318,123466,185415,62197.9,142.408
101257,104094,186675,150074,142299,163101,3607.32,142.472
138729,122374,210920,131610,106503,165769,3414.71,142.51
132540,118262,197331,183289,140669,175787,59848.4,142.527
109791,106821,191354,110755,104944,157681,4371.59,142.528
109386,108066,194721,103710,92911.8,156283,5152.6,142.632
117090,109847,196751,130901,115809,166582,707.243,142.658
60643.6,65754.5,155010,73658.8,75711.3,144585,3761.4,142.679
98181.9,101823,176759,107789,104667,155705,987.158,142.774
69802.5,73625.1,159323,99553.6,96326.6,151553,50019.2,142.819
152610,139783,211391,159610,129147,175080,135705,142.834
100259,95533.6,183672,110573,100171,159722,27557.5,142.91
85722.2,82303.4,172669,148707,132692,164929,9737.87,143.045
98434.1,102923,172220,89168.8,83833.8,150737,7945.29,143.117
126231,125063,205977,154190,135616,165001,5943.65,143.231
129395,108881,196375,157334,122660,174644,48584.7,143.267
122568,119856,200604,145432,129719,163230,22887.8,143.401
96821.3,102412,171356,94813.7,94690.8,151289,1124.16,143.406
94389.7,100521,182745,105602,99872.9,155583,35154.2,143.496
144077,119003,209937,161731,119640,176999,153924,143.496
103932,112439,187384,105431,98529,155413,5849.1,143.508
89041.5,90836.5,169518,76216.8,74230.3,151239,6089.36,143.513
104855,111857,186461,126440,117836,160384,6686.01,143.526
121829,118669,199282,148153,136039,163332,686.624,143.528
95654.2,91138.6,186431,125880,117179,158983,16542.3,143.812
85382.9,91386.7,176001,56518.9,55997.6,139289,1218.8,143.855
114593,125164,191751,115900,107719,156031,6268.63,143.876
98492.6,105832,180010,74563.3,69758.3,148565,18398.4,144.058
91328.7,97829.7,165598,95809.2,92385.7,149697,21197.4,144.058
110718,111614,194189,132994,118013,161471,6233.94,144.122
192415,148841,230477,171180,123749,183869,106035,144.199
134013,135747,206213,120937,114158,155889,5314.01,144.253
148614,140148,206641,157473,135088,171849,850.116,144.265
195586,143266,230615,133140,85884.9,178754,171901,144.283
126887,116992,210548,163232,137243,175191,10262.9,144.341
128749,124052,200433,111656,94159.3,161904,60537.3,144.379
115839,105158,200518,140765,125073,168046,108842,144.475
120721,119425,201108,127106,114829,162978,14343.5,144.75
148239,142237,205801,152452,118304,170166,69489.7,144.803
167646,144859,218055,147246,114861,176362,6593.16,144.934
143408,113620,211250,145717,126245,176809,78214.1,144.935
118199,115892,199957,128383,105626,163643,36171.6,144.973
141997,126669,209058,127221,104768,166489,11164,145.167
104326,106328,192715,92032.5,84525.9,151472,46957.3,145.178
112941,116532,190087,121483,118096,158458,953.585,145.222
112268,102656,189091,94194.7,77989.5,158536,92454.7,145.25
116731,125597,191904,85752.1,80328.2,151346,46192.8,145.311
171857,138863,222692,146263,113810,176142,121014,145.318
112607,111562,197812,113121,107467,157509,709.326,145.561
133301,104074,211140,192551,118649,183947,120615,145.597
117141,113204,195470,138688,110586,167314,77107.1,145.604
177025,145727,220318,174868,131218,184279,7613.93,145.695
143327,132238,198681,140455,116755,168180,12330.1,145.701
151826,135253,213033,140282,112507,175008,10101.9,145.814
89323,94522.9,186105,79888.1,81914.1,145237,1322.43,145.89
169340,131509,213709,181233,139198,182491,74738.3,145.929
137857,123165,210666,125180,91065.5,169400,37824.8,146.004
130812,122408,203297,89276.8,77269.3,154841,16524.9,146.006
92342,92058.3,189241,83109.5,80864,145866,3291,146.02
117447,112419,188732,120927,115972,162972,36139.6,146.074
191677,153101,223813,203952,141013,187328,81317.9,146.184
116363,111253,196330,169362,136398,173152,40156,146.208
177172,131548,226660,165140,109467,187428,109239,146.219
129611,134106,198601,112659,105948,157999,2462.67,146.28
134325,131511,206910,140922,125930,161651,3224.31,146.394
126224,114249,200977,128674,112315,160525,11343.4,146.484
132458,117124,210950,146600,132815,168608,9068.99,146.567
95299.1,92093.5,185328,97188.1,85074,156046,759.977,146.593
97434.2,92522.5,182817,127365,109206,163759,36381.7,146.756
131930,127871,202199,134798,125354,161069,3729.45,146.811
124027,110540,199970,154527,119942,172723,64556.7,146.92
121108,123459,200809,94506.8,86048.4,155865,12903.6,146.962
65061.6,66456.3,159919,54960.3,56360.8,144953,26866.9,146.969
193792,134570,231351,184771,123054,186713,51442.8,147.074
108517,116415,186018,122202,120283,155119,14758.4,147.123
91257.5,100668,174584,76104.9,77896.9,144907,2463.88,147.151
74988,75008.6,164889,82754.8,78977.8,151723,3277.67,147.265
151658,127681,215887,155904,130128,169496,75055.4,147.333
148313,142892,207387,115276,99532.8,160399,10939.9,147.568
166448,147011,220014,183737,142175,177311,76899.6,147.599
118572,111031,188322,136509,112749,169113,47998.9,147.814
102158,96587,179675,142460,114555,169120,23186.9,147.822
122316,111446,203290,108629,92271.6,158970,12724.3,148.102
96195.8,98914.1,175232,74466.9,68539,149380,592.528,148.128
136010,133449,210712,111290,100919,160182,43532.7,148.14
170193,124907,227861,151304,98621.5,183367,54209.9,148.213
101406,106648,183775,109096,110977,156029,713.825,148.285
121522,88809.8,198923,143119,100387,179503,62671.4,148.298
114690,111775,195267,105263,92344.4,159831,33706.9,148.448
89556.9,91380.8,183260,117096,113010,179302,40917.5,148.468
101563,91400.6,189119,159643,128866,169623,79388.6,148.591
131701,124500,197731,150433,137379,169866,5495.66,148.636
120166,123216,202270,82917.4,73932.3,152164,5401.98,148.641
157895,111722,217888,163574,110525,184222,155609,148.65
121010,100431,203111,128408,103072,172451,14576.7,148.653
186887,139305,220903,209869,141796,190678,10959.7,148.667
143556,137924,206418,152076,126742,168131,13695.5,148.701
102553,113178,181828,107293,107955,154636,3617.86,148.709
191207,139586,234232,184183,131777,187170,130467,148.728
162326,141688,220708,141409,112590,170023,50781.7,148.808
114797,111357,199747,167240,143293,168503,1028.69,148.835
142877,121499,208656,111400,85511,179090,64741,148.843
138351,108421,203130,186472,137665,184040,44032,148.885
115080,89606.5,195951,145820,110528,176795,832.247,148.916
83132,87404.8,171565,101375,95221.9,158091,8601.84,148.921
142409,142407,206249,124455,109295,163193,14258.5,149.137
92210.9,99249.2,183274,75958.8,77075.3,145158,10335.1,149.284
122427,96851.8,190560,164482,124595,177061,97833.6,149.353
137565,132492,205266,120012,96874,163641,25480.8,149.565
91700.1,99818.7,167310,73822.1,72485.6,145959,1498.5,149.587
139540,111593,210392,145405,112267,180302,17629.6,149.632
140815,124854,214443,172351,136973,175148,2484.24,149.65
138653,131711,210882,133667,109514,164795,1631.71,149.681
182330,150384,227407,200488,141434,186123,32357.1,149.683
109608,112088,185339,103143,98174.4,155712,14238.6,149.797
145785,117010,213944,140715,111932,168436,46665.4,149.857
135307,109240,203535,185871,142581,180640,14384.3,149.96
111730,110121,194051,103834,100240,156729,4338.18,149.961
84479.2,93168.9,168563,99900.9,102405,149484,160.904,150.111
101652,94047.1,190469,138025,128991,162223,13676.7,150.203
167386,139454,215994,184855,133842,181560,24886.7,150.329
147056,131818,207352,151797,110879,175060,26727.4,150.353
102875,96294.5,186099,134698,112880,168796,343.998,150.421
141964,137758,207688,130355,111876,166733,25293,150.511
170909,136648,221104,185553,140887,183014,11736,150.575
159759,135354,213421,114410,87892.4,168004,24915.4,150.596
101196,111211,189319,85182,84943.8,148735,138.254,150.65
166007,134684,218239,196069,138579,187099,38784,150.701
100544,105363,183025,73907.7,68788.5,148997,9106.77,150.749
79570.3,84953.4,172165,103756,103788,153082,8762.58,150.77
174402,142016,228424,138452,95958.6,182913,27755.4,150.796
165564,145933,216984,126464,95643.3,169809,69607.9,150.886
155082,131948,217029,196111,143178,180041,42781.6,151.05
139805,116469,211090,130987,111838,170183,83147.6,151.084
132392,125490,202988,155757,135088,173384,56747,151.155
57598.6,64537.4,153046,92324.9,99657.3,145679,105568,151.168
104234,92519.8,191941,155340,128127,170246,20738.7,151.278
135734,135396,206683,88812.1,79938.4,153187,3375.35,151.344
173962,131240,230195,110458,74165.3,175567,174402,151.36
168039,131418,227540,161657,121998,176638,92829.1,151.41
135481,124713,203973,137111,114176,164816,90028.5,151.418
118911,109960,198653,142577,120954,168856,54766.7,151.422
173289,127168,228410,190062,126415,185983,57215.7,151.443
163594,144544,212237,127309,96151.8,171562,86704.4,151.459
164322,135085,224787,163902,133500,175280,114707,151.548
88492.6,96986,187397,94340.3,93272.6,151388,8490.79,151.74
118317,88614.5,200397,180600,138402,180005,80876,151.877
127973,112408,207445,109509,93132.7,163540,35625.3,151.971
130729,134997,203507,119868,109823,158982,14623.8,151.974
82321.7,87164.2,167606,53240.6,53305.6,138201,212.029,152.223
139026,131618,205417,116404,99654.2,163685,43199.4,152.234
90926.7,93332.6,175751,143919,128928,164454,24671.9,152.361
94684.4,97386.1,185664,116855,114292,155703,8769.12,152.381
123833,104873,197073,191992,132727,182581,104727,152.513
179069,131663,231217,194098,143237,189527,113133,152.56
76187.1,76790.2,173084,136898,131221,158758,90054.9,152.737
95202.1,82264.6,184846,144214,111735,175809,51621.4,152.967
119666,101368,196877,167487,131751,177020,13829.9,152.977
111224,94435.7,198600,179164,141314,177082,58564.5,153.011
104049,105071,182081,124369,117705,154152,58805,153.016
106483,113663,193644,76371.4,75107,144715,842.202,153.092
115643,117866,192044,82910.3,76984.4,155144,20192.7,153.093
141281,116191,212344,151092,117601,172646,5982.47,153.109
94952.3,101518,176659,81040.2,77202.5,146313,1653.87,153.118
128063,120053,206431,97942.9,82517.5,156297,47469.2,153.343
118011,108943,186451,153654,140945,167940,50198.4,153.378
100751,100253,187231,97863.9,87642.1,156631,30010.4,153.393
169523,138314,223416,159142,126008,174298,44677.1,153.517
114921,119823,192682,107778,101957,157769,469.94,153.696
99309.3,99287.4,177120,113993,107749,155966,85731.9,153.915
108797,106125,193188,92805.8,82635.4,154955,518.509,154.001
128445,124523,198708,92316.2,82423.8,151848,21844,154.09
72208.1,76304,155355,79337.3,79077.6,148341,1878.72,154.173
119200,115487,199752,121884,100100,165872,40569.6,154.226
118862,85680,200618,174986,129790,184575,67347.8,154.249
123248,128218,199417,93844.1,88306.1,152897,41676,154.288
102530,102901,186074,151436,139741,169190,5739.42,154.313
145800,137118,211113,138473,123806,165482,5952.36,154.435
104004,87767.2,187600,160951,132274,168948,2189.83,154.438
70075.1,70187.5,165098,59209.9,59243.8,142182,46077,154.439
86377.5,86238.2,164377,131662,114495,163211,34231.2,154.455
148799,135830,202978,154292,132838,172372,34102.8,154.473
102112,106846,172347,99986.1,91256.9,155749,17350.3,154.48
134406,109480,206661,165338,130081,176983,92096.7,154.551
101889,111926,177010,125831,124922,155839,222.047,154.614
100970,106027,174797,106363,101097,156037,1051.81,154.787
131322,137937,200730,108926,103095,155660,32210.6,154.947
101486,97941.8,187083,76749.4,72042.1,145122,1179.06,155.031
137978,124888,206947,122857,95541.4,165741,61148.9,155.047
121850,128137,197746,115115,105415,155872,740.233,155.182
114023,123783,189028,124978,119079,157324,7455.86,155.211
94135.8,82162.3,182202,103517,95317.4,145293,2386.48,155.254
104331,103958,192778,76940.7,71711.8,145478,5676.98,155.427
124251,120594,199548,112283,92365,163159,3953.3,155.463
143570,126665,207580,151495,110672,172155,10017.5,155.463
147313,116171,212635,144954,111522,176628,1079.13,155.486
94897.4,85837.2,185184,115517,87940.5,162864,87621.1,155.51
104663,103664,190049,109440,100704,158286,18801.9,155.632
109871,102229,188489,127843,105968,169413,5419.77,155.891
84957,94268.1,168264,113899,117511,152653,10203.1,155.949
105496,98769.5,183387,152070,128740,166136,57753,155.996
70740.3,77706.9,162166,108648,113144,153212,6560.75,155.998
113529,114371,194577,70613.1,68931.3,147329,1392.03,156.114
143282,132519,207702,128336,118363,165359,8875.42,156.139
143552,105373,203126,182839,133952,187032,143210,156.294
85756.1,77254.8,176724,130246,124541,168741,74203.5,156.316
119086,120850,194430,146506,125778,167159,13866,156.388
96732.7,106141,184587,67093.1,63851.6,143945,2416.43,156.406
129606,125085,207074,95392.6,84557.5,156110,60095.7,156.423
89703.3,95304.1,169803,113557,111596,156222,3324.03,156.429
123318,121807,199558,109190,101322,157224,187.016,156.457
119201,113138,190711,152381,133835,170282,21349.2,156.508
106846,100492,186861,150550,130966,168165,14522.4,156.702
123264,108831,203279,123262,101335,166331,45395.3,156.742
98400.4,99018.2,188427,96135.7,96537.7,151291,394.958,157.21
123657,126051,189904,117975,107738,159760,97468,157.266
109578,112903,192039,102273,98598.2,155691,3278.38,157.395
133676,114884,207134,122096,100814,172136,63485.5,157.521
131428,118331,210454,125668,114922,163199,61334.1,157.746
175602,150081,216396,132394,104424,172177,15728.9,157.849
70741.1,71521.7,165535,111352,107056,155028,847.117,157.863
101263,82485.9,188611,171350,130792,176622,15826.4,158.1
117987,120162,197366,68699.5,67011.7,142430,574.159,158.203
152832,144995,210389,152209,123825,172106,35524.8,158.269
101065,96941.3,176404,151541,134909,165912,22012,158.272
91714.9,97397.7,168506,90645.5,88367.6,154830,3318.12,158.346
140327,131356,211216,145911,133826,168886,1341.76,158.462
134548,128598,203385,124298,104334,165198,58949.1,158.462
104850,104653,189596,102876,97007.6,152183,2358.37,158.473
155512,144905,213791,137039,116281,162959,1658,158.527
107220,111105,187573,96332,96989.6,152453,7033.9,158.544
113146,114690,187568,120041,109030,157813,1316.47,158.563
108000,109757,186744,102787,93004.2,156885,3129.51,158.58
72993.4,83780.3,171249,86742,94474.7,141958,24577.3,158.603
71765.5,78931.7,159642,62919.9,66738.9,139264,271.035,158.628
112164,107001,189639,117901,103068,161887,6223.52,158.664
148116,135693,209675,146276,123609,168804,10522.8,158.741
109814,110686,182454,100275,93585.2,155159,16601.9,158.754
104366,109030,186646,121591,117257,154617,5593.34,158.794
123145,112532,196069,111696,97019.4,164252,42818.9,158.871
93541.2,101109,177177,71466.9,71582.3,145169,13293.4,158.9
140426,133317,206624,127144,112257,164926,6027.17,159.014
102196,105823,184572,67713.1,67318.3,140690,1769.46,159.029
147727,146485,203201,98785.6,90773.5,155103,46176.4,159.145
140140,120687,217960,160479,126584,176584,80197,159.275
119262,114490,200771,132328,118980,163373,20933.6,159.585
120434,119298,193385,142859,132565,162446,18812.6,159.779
145274,138802,205602,115670,99210.9,162035,20337.2,160.076
163959,134837,210798,172620,130331,179792,44332,160.194
66968.4,74567.1,155857,69889.6,73551.3,144200,49914,160.371
138476,123652,198449,120576,113216,164960,3111.89,160.383
141307,125465,203141,116744,91613,168482,4655.54,160.403
119512,99097.9,198522,168566,114744,179712,47615.1,160.423
111963,98705.9,186500,139312,120421,168108,34481.7,160.63
119885,110335,202492,110046,91236,159396,38457.6,160.703
103790,106497,177022,73459.1,68868,152722,309.95,160.819
142198,122189,207381,134787,104238,174514,40188,160.91
98930.2,86128.7,192817,103061,83369.9,164783,28779.1,161.156
126395,121418,200972,83114.4,73806.1,152822,643.846,161.183
140461,122412,192264,160930,124159,176066,112109,161.239
160405,140775,217699,150279,129510,168008,90911.5,161.375
133179,136184,200991,114084,101087,159683,34351.9,161.378
119578,118928,185864,113343,101116,159361,27201.7,161.39
108283,105391,192855,122471,105169,160723,29131.9,161.404
150778,129488,218284,156555,127157,175322,18388.5,161.422
92534.8,100179,176226,77905.2,78692.6,143796,4355.97,161.477
151783,128723,209810,162075,123937,173489,64209.8,161.545
137854,136254,197180,114454,103583,158638,23598.1,161.652
85265.4,83567.5,171956,99465.9,89629.5,155372,47488.5,161.691
102890,106404,185965,123651,114693,155979,14634,161.72
146237,120088,210326,157912,115450,177174,20483.8,161.782
182545,128208,227192,180896,120919,183862,64397.8,161.84
116289,102823,203929,116723,96930.7,162925,14805.9,161.873
124935,130435,191683,125914,118766,159847,4448.85,162.024
87894.1,90386.9,179702,72298.1,67349.5,144928,9952.22,162.066
147138,140343,208446,132193,120494,166645,40189.7,162.089
91026.4,88938.5,187118,57418.9,54897.6,135073,26537.9,162.135
122667,111557,199704,115481,101854,160494,25824.8,162.14
74501.7,77348.8,169204,96781.7,86652.3,154643,15938,162.143
106347,93995.4,192902,149502,134264,168217,50920,162.194
104019,109390,179492,136648,130369,162511,14363.3,162.197
101047,96840.2,192504,119412,111261,156708,27210.8,162.237
130411,124407,207383,102000,85283.2,161615,20310.8,162.261
164063,143799,220338,121666,99995.7,169518,16901.4,162.378
118968,119550,192924,119710,107706,159662,1979.31,162.402
114429,98132.7,200675,146835,114991,176466,14353.6,162.416
117069,114838,189451,102966,90950.8,158608,39166.6,162.459
145717,117139,219402,122093,99348.5,168448,2120.6,162.468
129864,117130,204264,114059,91547.9,162737,55663.8,162.77
168306,146373,221269,171676,143315,174357,174908,162.953
150241,130344,213766,113028,89955.1,178989,75086.7,162.989
72050,77756.1,160239,63651.9,62513,145624,24649.1,163.001
147122,129186,213807,143280,113763,175913,6366.94,163.007
123903,116693,203920,140729,119885,169155,60730.8,163.009
114070,115373,197120,127442,118600,159232,3564.5,163.02
68311.7,72682.6,157175,84397.8,83123,148289,48780.8,163.079
150442,124155,204779,161091,121745,175935,30616.5,163.15
129141,119922,203221,114737,100357,159689,7278.7,163.182
102416,98464.9,196223,109162,96349,157926,2862.3,163.268
157849,125483,217548,140863,97310.7,176185,71460.2,163.351
70637.7,75073.7,157974,69723.4,73337.9,141524,10823.5,163.504
172211,145490,224471,162716,123043,177376,67206.3,163.512
125047,104781,203175,139598,119342,170346,40193.4,163.524
116314,98045.8,198604,155598,131392,170668,66291.9,163.562
142939,139640,204197,129779,114140,168247,656.467,163.566
128280,117059,200022,136761,117209,168560,380.646,163.58
105517,104560,182968,85333.8,73819.3,155513,8374.87,163.583
102122,101784,186848,133202,126204,160337,3274.21,163.67
182443,157044,220796,171310,131572,182578,534.462,163.68
89460.3,87979,176497,152898,128197,165897,179375,163.76
173818,141648,226384,134623,101977,173068,48263.7,163.765
103873,97765.4,183850,141062,123383,167775,55150.2,163.805
122882,120570,200201,126580,114590,162866,642.763,163.834
93466.9,96700.2,183665,117297,112887,158833,7103.55,164.035
130871,113452,210583,146999,124856,168984,50977.9,164.07
135278,131529,202687,143932,126681,168135,3308.24,164.091
105335,107203,186794,126364,120093,158457,16161.3,164.202
113861,97097.7,196950,140169,110911,169456,82181.4,164.246
92002.9,99250.8,184320,71358,70801,146533,9180,164.284
101402,100368,178272,122147,118760,156307,377.961,164.288
149889,145078,213112,132793,117839,162823,1071.92,164.391
136143,130398,200071,172074,143271,175901,46217.2,164.395
94887.5,96974.6,183600,73491.3,76088.6,142036,1120.53,164.472
101683,106062,173335,116114,109047,158996,5161.64,164.529
122306,124607,191312,94984.5,89011.8,153801,3090.98,164.592
107563,112646,178687,102998,100397,152753,3661.97,164.673
66574.1,71852.2,165202,64821.8,65889,141797,9058.04,164.69
128136,126549,202580,114287,105544,155937,2272.48,164.708
150007,144884,216199,121702,107522,160718,2923.4,164.979
101994,99941.5,182174,140160,123642,173162,104191,165.022
122238,120645,196198,141047,132091,159361,5397.65,165.055
134603,131749,206314,104965,92392.7,159762,4144.07,165.189
139384,122868,215216,139439,118952,165904,71598.5,165.219
106784,96658.1,187068,162939,122083,176315,174379,165.314
126795,107829,203482,107881,85956.6,168383,49938.5,165.432
97502.1,97945.9,192195,114941,108447,155344,3763.4,165.666
104022,101670,192290,83040.6,74699.3,149224,1563.94,166.348
107779,114844,193536,102253,103866,151657,454.514,166.418
151813,128998,213537,136479,115353,174801,57980.2,166.558
131851,133376,205090,114553,101977,156075,4468.47,166.581
168889,129994,219927,181805,121824,189280,25148.7,166.677
81056.6,80776.6,167817,133323,117413,162144,35347.8,166.68
90608.3,96783.2,172565,109167,103732,154815,1314.97,166.8
84580.5,86090.7,181133,104182,111278,149187,3216.4,166.803
147817,141632,209575,120369,104890,162139,15526.3,166.908
112247,111578,187189,99265.2,85401,157739,28306.4,167.548
154944,127533,217553,144898,116282,171787,8043.47,167.578
143041,116435,200021,141949,112557,173322,93194.9,167.636
169649,138271,227848,132647,102474,175492,16564.6,167.66
158777,135339,215851,118971,90737.8,172675,113498,167.66
180850,147571,227786,124455,90169.5,171380,100747,167.663
143973,129185,207184,123179,96482.9,167403,69109.4,167.742
152186,121789,218352,133772,107093,176235,16095.8,167.804
116140,111224,196022,103211,91119.4,155936,25678,167.853
148306,145840,208633,114856,98980.6,162874,9564.26,167.926
121798,109770,203978,158852,135268,169648,44324.1,167.981
119192,96961,208491,182634,133341,179243,21832.6,168.001
115441,110823,193489,113634,102964,159161,14116.2,168.021
146256,138815,206593,155193,136289,169551,2443.09,168.142
102272,98717.9,183610,83085.9,72999,155907,851.949,168.197
110034,112436,192000,125654,112058,158955,4334.56,168.389
127944,126383,190003,116377,102033,162268,1023.31,168.483
88903.9,90814.8,169279,78111.9,73373,148155,1252.41,168.513
95951.7,78143.9,186947,110018,87238.9,164198,50303.4,168.6
97973.2,95429.5,174853,98117.3,90796.7,154431,9885.49,168.698
115348,103956,198519,126099,104878,168577,44051.8,168.759
119431,111537,200534,130923,123054,159319,18082.9,168.761
94058.8,102291,171194,99212,103901,148429,5341.79,168.768
116372,116308,198671,97314,88058.7,152910,9579.63,168.778
87730.9,92139.5,171776,91140.2,95520.6,147658,7256.46,168.816
153615,116671,221254,113388,83991.6,170027,59198,168.857
107340,113595,179830,95111.8,90434.2,152161,5578.68,168.883
97176.4,104639,175233,130867,124835,158775,12853.1,168.924
117319,103006,199419,168696,123998,176571,37598.5,168.939
95600.1,106542,178943,116455,110761,155683,873.859,168.976
113192,114493,194005,70137.3,64150.9,147747,714.574,168.995
99605,97069.3,191649,95632.4,79193.2,159001,21527.8,169.097
84813.6,90498.3,170043,85957,84878.1,150647,23156.4,169.162
63090.2,67644.8,156170,69292.7,74025.1,144983,25428,169.178
93556.4,96443.1,181766,104504,103410,152487,20843.2,169.409
136074,123409,207311,150147,125528,170188,72461.3,169.465
109166,107454,196766,102559,102710,149390,43397.1,169.763
78678,77308.1,162633,126527,114675,161507,13021.7,169.803
116263,115738,193600,114356,109910,157676,4681.74,169.916
135480,133414,204595,115852,105213,158665,11387,169.963
95965.2,100392,180277,82214.7,81667.9,148022,23506.8,170.109
107305,100472,183140,114246,103784,160270,2444.76,170.118
90021.2,96984,177569,115315,107374,168162,25263,170.182
78711.9,75784.3,166973,140579,126112,164970,3916.68,170.359
101396,92848.2,183704,87991.3,86667.3,155279,2072.62,170.455
126599,122130,206982,109219,97169.2,158088,872.693,170.531
159234,139629,217127,158020,116259,177181,62332.1,170.537
167884,131495,212305,179538,126149,184867,53388.9,170.658
147900,128733,204398,136804,121470,167885,55220.3,170.706
148115,133853,217039,123698,95085.4,169466,1009.69,170.78
79404.8,80849.4,172543,148752,129800,167968,82026.4,170.805
173158,135352,227514,174950,137942,176892,55759.4,170.812
89844.5,86974.4,168451,83065,79264.9,149323,2685.64,170.913
199255,142161,234065,154576,96231,182908,22529.3,170.932
119433,123600,196653,107497,101421,158452,1503.17,171.116
93069.2,101832,186454,83740.5,82764.4,144792,5560.14,171.35
89725.4,93939.5,177244,86154.4,82072,147559,900.893,171.4
