"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
79635.4,88177.3,157791,47675.6,54138.5,132654,33860.2,66.3132
117641,117509,193110,73911.5,75061.2,145464,58668.2,66.3276
75056.9,81757,162772,40661.9,45190.6,127110,41018.8,66.3348
105102,104881,186448,94600.6,97112.7,149455,54377.5,66.3382
74908,81746.4,159160,47684.5,51576.4,134056,36198.9,66.3447
83281.7,87751.4,168928,53573.1,59085.3,135000,56659.1,66.3617
97166.8,96770.7,176111,69803.5,74345.1,138318,52153.1,66.3695
86093.3,88572.2,172644,76684.4,84076.9,145638,39093.1,66.3728
111165,114737,189641,76989.8,84585.2,142479,144852,66.3959
83659.9,90880,173143,48530.9,56293.1,130799,52796.2,66.4124
75265.8,83796.6,172684,61331.5,66928.6,139720,42104.9,66.4274
110920,107183,193642,87426,88903.8,152245,96459.5,66.4486
90342.6,90393.8,170782,97886.9,105847,151283,45373.8,66.455
90117.6,93492.5,175029,68318.5,78377.3,137377,85721.5,66.457
76991.1,80395.4,165790,46108.3,51360.9,131359,43108.5,66.459
141141,129318,200957,89346.8,85942.2,153181,147722,66.4775
102896,105501,179522,54217.8,59021.6,129811,50235.8,66.4816
74115.5,68167.2,163083,77619.8,71171.2,151497,16207.5,66.4861
126728,122420,192730,104680,112318,151890,82425.1,66.511
96894.1,99610.9,174407,55435.5,60733.7,135336,58834.2,66.5308
92379.4,98271.8,172550,58425.6,61680.1,138343,60990.9,66.541
97100.9,100715,175596,102252,117560,148376,58307.9,66.5551
87275.2,92964.1,174748,44424.2,50164,131217,31304.1,66.5741
96382.1,102814,174115,48336.7,50240.7,135997,47405,66.5803
78432.5,76866.3,167904,94866.1,99673.2,151126,41806.4,66.6002
97636.2,101552,175518,82910,88884.5,145305,54379.7,66.6212
102342,97981.2,186035,78311.4,82192.6,144344,102207,66.6422
85561.1,92458.1,169668,71755.8,79073.6,141260,58665.9,66.654
103313,95053.5,178668,97112,87775,159145,67129.7,66.6604
80902.3,88448.4,175524,63942.8,70988.1,137980,47031.6,66.6911
96399.7,90727.5,179080,59132.6,59408.2,144181,57124.7,66.6919
95407.3,97188.4,169581,68636.5,70509.5,144746,66788.5,66.6992
132034,129106,199267,98353.4,98346.9,153033,89644.7,66.7053
69694.4,77809.5,160634,57454.9,63796.5,135580,27519.5,66.7115
74265.2,81247,159989,63294.3,75444.1,135736,32682,66.731
76131,83659.1,161402,49517.8,57681,131640,38095.1,66.7475
73411.2,81065.8,159735,40813.6,46723,131232,34086.9,66.753
96254.4,98550.5,180393,57093.3,62494.3,137938,73809.1,66.7559
93688.1,91277.8,175443,79291,82246.1,146628,103590,66.7587
78981.3,83905.4,165641,73672.1,86313.6,141812,41577.1,66.7722
97990.5,94578.6,179482,66869.6,72404.9,145480,51188.9,66.7738
87610.2,95190.4,163132,83995,91409.1,143224,63861.4,66.7879
96281.5,103538,179233,63284.4,67035.9,145517,39505.2,66.8118
101037,102266,183251,74709.7,80587.3,141971,109691,66.8128
95549.1,102101,175805,59688.7,65118.9,135533,52607.2,66.8243
133241,134359,200137,84315.3,78895.2,153745,80180.7,66.841
101706,106988,184439,68806.4,72686.1,144505,76383.5,66.8554
92348.5,97292.5,179832,57035.4,60653.1,138105,61285.2,66.8592
66575,75591.2,152593,61193.5,76643.7,134034,16606,66.8764
73022.6,79354.6,155914,54974.1,61527.4,133842,21017.5,66.8826
106365,106321,186719,49407.7,49491.7,134165,56705.1,66.888
97506.1,99739.8,179720,76257.7,77735.8,145475,39876.9,66.8894
113175,106891,193134,81258.2,79446.1,150838,62670.8,66.8971
118780,121037,188191,61937.5,65865,142144,90206.7,66.9125
89742.2,93510.5,165072,67853.3,73328.3,141088,44673.6,66.9144
93981.7,99602.9,172788,72140.3,79078,144760,62741.4,66.9713
93020.8,94426.9,179843,67436.5,70163.1,142364,72316.4,66.9739
123674,129408,192404,73227.6,79709.2,141542,80454.4,66.985
140268,134453,205935,112055,112030,154362,113567,67.0031
93541.8,94963.7,175828,103443,108255,152048,52685.8,67.0122
81323.5,79046.4,161869,99270,105270,148997,63284,67.0134
111247,113129,191143,88240.2,95396,148165,66005.4,67.0151
107333,107494,188272,106735,115200,152367,49990.6,67.0285
71117.9,78856,159826,62474,72520.4,138475,55577.9,67.0446
75905.4,84634.9,162177,53257.5,61414.6,131352,62553.4,67.0546
82385.3,86097.7,168045,62386.6,66478.8,139425,68446.6,67.0772
91526.6,86013.8,179845,76543.3,78281.2,148185,53228.4,67.0865
88154.5,92158.2,171537,73103.3,81754.5,141299,41931.2,67.097
85164.7,87473.5,171562,54423.6,61268.8,135747,47427.2,67.103
82018.5,90076.9,176693,44665.8,50124.8,127753,42213.2,67.1205
78205.3,79086.1,162953,45652.4,49698,131830,35130.4,67.123
95746.3,97196.5,175912,95522.3,96853.5,153412,79611.1,67.127
107821,105679,190165,71622.5,71897.2,144875,47324.8,67.1337
91173.9,93553.8,175149,95066.6,93940.4,152752,35714.8,67.142
105780,110953,186496,68922,72864.1,143913,49381.4,67.1566
106305,107817,183881,67407.1,74449.1,137493,31428.7,67.1589
103960,104838,182966,111669,115090,158495,59408.4,67.1598
108964,111079,182737,70319.4,74002.5,141759,93271.3,67.1742
75551.8,80059.5,159332,75513.5,85437.4,141513,28773.4,67.1948
132986,128871,200269,96482.3,92783.5,154787,71433.5,67.2015
90807.9,97060.1,176608,87569.2,99075.4,145772,51202.2,67.2104
81370.9,85655.5,162398,70834.3,74856.6,145933,31720.7,67.2219
87495.1,92734.6,169594,68734.3,73858.7,140398,53711.5,67.2367
96643.6,91897.7,174829,102786,104984,151483,67938.3,67.2441
101245,89429,186596,48662,48030.7,145374,44886,67.2503
73428.3,79050.3,166002,37568.1,43410.5,127099,21375.5,67.2617
90909.1,90555.5,174443,76388.3,83663.1,141809,150932,67.2698
84745.7,89523.3,174327,52934.4,55743.8,138044,30206.4,67.2956
104059,106148,191953,67322.9,72778.7,139253,62347.7,67.3035
98545.3,99446.6,181600,93317.6,100018,149362,137471,67.3036
105887,98247.7,181675,73926.2,70503.5,151590,68830.5,67.3044
80224.1,86956.5,160124,66930.7,70293.1,144096,51769.9,67.3184
86461.1,91382.7,176486,75683.5,83907.6,141529,60767.9,67.3388
86858.4,91604.1,173029,60188.4,65901,138734,110071,67.3398
83113.9,86072,173016,58329.7,67359.2,136315,46132.1,67.3538
107037,110567,183522,82217.3,87076.7,145752,128754,67.364
87442.5,91560.9,176765,64365.1,70541.6,136507,78047.7,67.3793
139026,127725,200228,104477,96808.1,159151,101185,67.3881
69522.9,77693.5,151829,71804.2,83333.9,141652,22462.5,67.3978
104800,107478,186153,93136.6,98557.6,149148,93965,67.424
81734.1,88066.9,165160,59002.4,64790.7,135884,33124.5,67.426
103384,103073,174346,101736,99473.2,155061,64546,67.427
150172,136513,208248,91793.2,85813.5,155905,143269,67.4469
77515.9,81755.4,167808,77044.8,86559.1,139304,71254.8,67.4516
113745,114263,183650,85974.3,83574,150826,73906.1,67.4642
98239.3,104697,182849,74438.8,83334,138905,43986.9,67.4695
120542,117331,196337,74528.3,78230,140278,77827.7,67.4705
90616.8,89555.3,168492,93230.1,100713,145864,177958,67.4723
109149,108844,185464,100401,109205,147949,63616.7,67.4779
107658,106121,186533,77368.5,80005.6,148336,64032.9,67.4952
95356.3,101742,183240,69880.7,78433.8,141840,31149.7,67.501
97361.9,103029,181988,86596.3,92589.7,144368,89676.1,67.5119
69073.2,73217.5,154144,62384.4,70965,141839,30055.4,67.5216
103078,104720,183328,64426.1,66398.6,141978,72532.7,67.5235
81242.1,86889.7,163278,78489.7,87401.5,143657,19852.2,67.5304
85148.3,90076.2,167766,85073.9,94642.5,145454,61555.1,67.5508
93998.2,98693.9,179459,53214.6,58383,130557,69874.7,67.5632
113361,113889,192720,67200.6,71121.9,142295,108046,67.5687
105706,107504,180298,60715.2,59199.6,144849,55303.4,67.569
69986.6,76740.4,158801,97839,106933,145122,34964.5,67.5707
101500,103513,183491,86930.9,81676.6,153427,53093.7,67.5779
65533.4,72381.8,151078,51419.2,62896.7,133638,30419.8,67.5786
90278.5,94847.1,166901,69863.2,73165.7,144269,30569.1,67.5925
111813,117606,187487,94895.2,96863.4,151353,45681.6,67.6058
109066,115229,182232,52354.8,56519.4,133531,64870.5,67.613
108207,109922,187386,56136.1,61736.9,134542,65956,67.6138
85313.5,93044.8,160469,46297.7,51867.9,131737,33072.6,67.6236
89529,93134.2,171715,55345.8,61298.9,136163,67339.9,67.6409
95911.2,98320.5,176344,86542.6,91803.1,145108,78932.9,67.6457
85689.9,90400.3,168177,60352.2,68505.1,135299,50718.4,67.6486
76919.4,81091.7,161597,57258.1,64144.9,135026,50368.4,67.6488
80058.6,88640.2,163078,60934.5,66697.6,139186,43200.4,67.6688
93564.9,94444.7,174701,66168,72018.9,144227,73436.5,67.6749
82694,87992.4,174678,49073.1,54103,134963,39992.2,67.6762
107191,109472,181431,78077.7,80963.2,145597,82200.1,67.6768
70503.1,73593.8,156712,76587.5,83968.6,146171,37494.4,67.6826
72384.7,80977.7,155041,49282.6,58433.6,131255,35244.2,67.6933
78525.3,74794.4,169739,70569.8,72228.9,145896,51328.7,67.7034
75074.2,80688.2,159569,59457.3,67273.5,133880,51963.1,67.7066
91278.5,94804.7,176801,57538.4,62519.5,141268,61673.8,67.7199
68120.9,74859.7,155916,41505.6,48779.3,124840,38276.2,67.7234
108445,111187,188208,66485.2,68906.5,141258,63304,67.7416
85308.6,89657,176042,88721.3,97768.1,146052,35422.3,67.7449
105387,107547,182641,90044.4,97506.8,148170,29282.4,67.751
83309.2,76603.1,168304,73547.5,72484.7,146819,53257.6,67.7628
108845,114640,185543,66785.2,68700.9,144222,55787.9,67.7846
88805,96179,175073,64971.4,70407.6,138514,53405.2,67.7995
96433.7,100751,186667,48283.7,52038.9,132307,38118.6,67.8079
118725,118139,190350,96852.6,95661.2,152827,81599.6,67.821
73587.8,78589.8,159035,56494.2,65477.2,135617,24823.8,67.8239
84562,85274.3,168935,58017.8,63556.3,139390,85708.6,67.8398
87172.7,87003.8,182903,52826.9,57191.4,134430,51011.2,67.8546
143151,138524,199502,92813.4,89557.3,155116,114406,67.8597
101588,104863,178549,72901.5,75870.8,144605,71102,67.8746
65986.8,69001.7,152946,88716.6,99650.6,145743,40751.3,67.877
94962.5,100378,174483,82133.7,90010.8,143473,44820.6,67.8971
101687,107378,179645,69342.3,73991.1,141579,48770.1,67.9011
106970,108082,185782,76076.7,81181.6,144738,49553,67.9159
81355.9,86386,162575,73966.7,83301,141199,32803,67.9311
64683.1,72520.4,149513,45343.2,56088,124544,33834.2,67.9367
126586,126746,190228,99516.7,101234,150414,96527.8,67.9369
116931,113430,195879,96082.3,101062,155422,75282.3,67.939
99703.3,100726,177003,57395.4,58224.6,138945,86973.3,67.9433
81769.1,86308.8,163013,59285.3,65927.6,137824,40039.2,67.9458
78511,83641.6,166209,53010.3,62116.1,132084,59604.6,67.9529
64135.4,68311.6,151612,62989.8,71498.7,137764,35318.8,67.9655
97101.7,95777.6,175295,61710.3,60766.6,143952,60038.2,67.9997
102018,102957,188684,82226,81354.3,148597,48114.4,68.0068
69193.2,75609.6,153024,55775.1,63962.6,135758,39081.8,68.0275
91588.1,94587.6,165781,83739.1,88473.2,145672,46322.1,68.0291
60164.8,66745.8,147991,46563,55131.3,131262,11123.8,68.031
77263.6,78156.2,160520,52367.8,58635.6,138338,20001.1,68.0325
77128.4,82239.6,162890,65772.8,70925.1,139123,55496.6,68.0357
131400,128677,199066,123322,115002,162247,106787,68.0443
109083,111563,185432,73009.7,76505.9,143254,68431.5,68.0467
82181.4,88216,175803,47351.3,52071,128736,28085.8,68.0692
122100,116881,195596,82476.1,82995.2,151373,86616.2,68.0762
101086,106309,186911,77139.5,88135.9,141750,38734.9,68.0793
89844,92764.9,170089,58691.9,61071,142000,27198.1,68.1002
94252.7,100467,175431,57701,59980.5,140977,53045.5,68.1013
81273.6,90529.2,171497,42334.8,47543.2,128067,29384.3,68.1192
102832,109231,185635,63630.4,70886.1,138680,73737,68.1291
95377.8,93372.9,175075,53383.6,53903.6,138977,59157.6,68.1326
108040,112730,181518,71925.8,79510.8,140440,72301,68.1364
136641,125751,206591,124749,114625,161341,133804,68.1395
69177.7,70550,152892,46993.1,51194.8,134138,48315.3,68.1533
86023.5,93948.4,166119,76434,86553.5,140482,126605,68.1576
114091,107716,186499,108745,100514,159007,124118,68.2022
85707.8,89093.8,169489,53397,58141.3,137856,52101.9,68.2351
115382,116593,186076,104742,107109,150854,105255,68.2422
90108.3,89285.8,175432,112615,114359,155778,50893.1,68.2607
129442,124741,198359,93243.9,94772.9,151021,153968,68.2649
135358,137924,196764,63266.7,61886.8,142106,106560,68.2727
73467,81326.8,158536,46026.3,50519.1,133959,41507,68.2829
63861.6,63866.7,154614,81353.2,96798.5,140232,27791.2,68.324
70920.5,78566.8,152146,73849.8,84302.8,140567,27101.1,68.3241
85778.1,83210.3,173805,81374.4,84858.4,145826,39749,68.3245
108385,110306,186924,74220.9,81389.9,143533,34483,68.3314
112700,107355,190178,87067.4,94316,146485,93456.8,68.3322
82730,85153.3,170307,56887,64522.6,134868,49262.7,68.3379
134059,131723,198367,92142.1,91534,151107,134996,68.3471
77298.8,84637.4,164955,58215.9,66789.5,135423,19616,68.3482
127341,120325,196347,82088.2,80234.5,151436,98172.3,68.3544
93953,95097.1,169859,72431.2,77082,144045,50955.6,68.3779
110372,115626,189485,56882.4,62391.5,135073,62855,68.3783
70068.7,77061.8,159738,53986.6,60365.2,133594,39284,68.3842
91609.6,97748.4,171936,66599.8,70378.8,140617,68123.2,68.3951
67370.8,75259.1,152376,59415.9,66908.4,135650,38945.7,68.3981
99649.6,104208,179289,71909.2,75066.6,141993,44620.3,68.4145
83676.9,87218.4,176057,68605.8,74332,140537,58439,68.422
97292.9,100601,179056,89875.1,94242.6,148517,94636,68.4364
65118.7,71021,152813,37388.8,41982.4,123102,47235.6,68.4553
82247,85885.5,174555,81903.7,85468.7,145911,83350.8,68.478
76003.9,77522.8,159839,61832.1,63287.8,142167,72340.8,68.4825
103397,105229,178627,64258.6,67061.1,140414,68430.1,68.4892
86219.3,89281.4,175938,54260.9,62358.5,131363,62820.3,68.5052
117468,120361,192652,56095.1,58501.9,137548,46305.8,68.5141
69975.1,78711.1,159402,58838.4,71788.5,135690,26718.3,68.5181
108544,112942,184561,56404.7,59314,135662,52135.4,68.5375
107860,109159,191701,71672.6,75697.5,145368,61965.4,68.5408
103525,107016,186799,73891.9,74003.9,145100,76760.6,68.5512
84020.7,90950.3,166025,59593.6,70074.6,133916,39585.3,68.5597
140771,135457,200135,97646.7,96743.2,155941,53539.4,68.5665
83075,91273.2,165711,49397.6,59249.5,130701,31396.7,68.567
100280,103167,181629,51503,55662.8,131770,85170.8,68.5707
114560,115717,189265,82050.5,81799.1,149851,41044.4,68.586
67050.2,72305.9,157598,75147.1,90389.8,138121,5607.98,68.623
124158,124689,193002,70971.6,71705.3,145595,52414.8,68.6245
106663,111744,181138,60941.2,62006.7,138742,83665.6,68.6356
81394.3,87039.9,168613,71830.3,77054.5,142120,34281.4,68.6374
93463.3,100917,165896,63867.8,69226.3,137282,56699.4,68.6817
82726.2,90026.5,163084,58098.7,61243.4,137396,34246.6,68.6874
108048,109833,182174,78934,84326.4,145578,55782.5,68.6896
83865.3,86675.3,167802,32112.4,34765.9,111314,8684.56,68.7051
99357.1,105767,174708,59979.3,64415.6,141789,51250.7,68.7052
75561.3,82757.8,161500,45967.7,50621.6,132564,47878.7,68.7106
67950.7,76439.4,152799,57127.8,65483.4,134500,25009.4,68.7242
119412,114969,186971,86235.7,85549.6,151857,129558,68.7253
120188,124801,191826,81204.5,84707,144682,74196.2,68.7351
120632,122859,190293,76981.4,79938.2,145177,68101.9,68.7416
90335.4,83515.6,171547,51565.9,51715.1,136460,63873.3,68.7655
110316,110249,189710,68337.4,69602.4,144227,98703.1,68.7754
116096,110640,195635,106922,104175,153467,240931,68.788
115513,119233,186168,76379.2,80704,144551,67842.5,68.792
73138.5,79570.5,161622,40343.9,46001.8,128995,45484.9,68.7941
96258.3,95158.3,172492,65471,60429.8,139010,42904.8,68.8163
101891,105484,185662,80917.3,83824.4,148063,76098.6,68.8202
101380,108851,185867,67372.4,74279.2,139256,85373.4,68.8334
79920.7,84507.2,163547,56824.5,63042.5,136130,56953.2,68.8337
131705,128107,199462,101852,97756.2,155938,85309.1,68.837
86766.6,93066.8,175441,48835.9,52939.2,135649,50604.7,68.8607
101195,96685.4,184252,93863.4,100081,151603,147324,68.8715
95130.7,86029.2,183432,75993.1,75086.9,144790,67331.7,68.873
102162,107493,188506,49622.1,52737.9,133239,56687.1,68.8911
90370.9,92297.9,172914,94979.8,98430.7,147709,58247,68.9273
79951.9,82520,166045,76856.8,83506.6,141271,48263.5,68.9303
83342.1,93717.2,176298,44602.7,51810.3,131245,44661.2,68.9346
86818.4,89436.8,168030,47849.9,51659.9,133851,53541.5,68.9364
85222.2,92309.4,168599,75563,84396.8,141258,59321.2,68.9508
121961,119816,191926,116383,114185,160300,53625.1,68.9961
95956.4,102657,162488,59587.6,63520.6,137786,55423.9,68.9971
68351.5,75385.1,151690,53979.4,59983.4,135928,41939.5,69.005
97522.8,100826,176917,54406,58171.4,135185,53281.1,69.0247
105053,109696,183939,69920.4,75067.1,141989,48331.9,69.0309
88224.5,95984.5,175317,51474.4,56858.4,131934,31009.9,69.0415
85028.3,90855.1,167571,70128.4,78758.2,138625,39884.4,69.0453
87793.9,92648.8,166045,53088.9,57269.9,137563,40120.3,69.0501
113221,109979,189895,90805.9,91943.8,150943,85216.4,69.0684
95471.4,102489,171433,80360.1,85081.2,146169,61923.5,69.0796
114240,118552,188660,64391.5,67672,141354,64623.4,69.0908
66614.7,72120.6,150611,53229.6,63235.4,136157,38595.4,69.092
91316.5,99488.6,174855,46522.9,51762.8,128792,44667.2,69.0936
91956.7,96753.7,174688,71812.5,79273.2,141871,50436,69.0947
63072.5,69083.6,153218,51360.9,60386.3,131965,31795.6,69.0998
72523.6,78980.3,155543,56965.8,67368.6,135774,33165,69.1001
131694,127979,199232,99359.4,98904.2,151979,76320.7,69.106
97126.1,97776.7,181645,63636.6,66657.6,138923,59880.3,69.1186
92112.4,95413.9,178566,65326.9,71394.8,141513,34220.6,69.1292
112857,115565,188222,109103,115953,151321,115711,69.1293
92907.9,96052.9,176006,70854.4,75069.1,143529,65578,69.1328
83134.8,88105.6,162592,59708.7,68973.6,134852,46672.2,69.1347
101850,104528,174921,103438,112713,150931,100448,69.1374
101650,97327.7,183185,88055.3,91785.8,151871,71207.5,69.1401
80812.1,87094.3,168132,74771.9,84238.4,141235,55594,69.1433
80030.2,83020.5,164591,70871.8,78376.6,139118,37134.7,69.1519
74367,72792.9,158052,59894.4,62468.4,137723,48607.4,69.157
128519,129327,189672,109928,108384,155186,117887,69.1838
76466,83760.6,162940,44157.1,51049,129337,29796.4,69.2103
74374.1,76959.1,159259,40760.8,43234.8,130705,25728.2,69.2143
76658.5,78885.2,160320,82154.6,87123.4,148671,48672.8,69.2365
98973.7,104316,174872,77839.7,82935.6,146200,50779.6,69.2519
86395.6,94001.9,158726,56295.2,64911,134873,54172.2,69.2733
93858.1,98321.8,179754,64984.8,72691.3,135948,58825.7,69.2769
134646,125649,199112,98182.2,94908.7,155007,51181.2,69.2922
78750.9,86264.4,162459,51158.2,56759.6,132480,38267.3,69.2937
76319.3,83186.3,163281,43228.3,48363.3,128974,34303.7,69.309
102109,104706,187780,53222.5,59920.2,133958,60223.9,69.3142
86772.7,92433.6,169078,50483.7,57931.6,131363,44590.2,69.3173
81732.8,79702.3,169576,91322.8,101400,148681,14895.8,69.3323
78322.6,82802.3,173057,72281.6,80270.3,141499,45063.8,69.334
66927,66963,155694,95937.5,96030,153026,24084.5,69.3405
114940,117879,191662,88917.3,98768.9,144128,102977,69.3415
112329,112834,185374,106947,108932,151054,144091,69.3466
70305.2,76066.7,164525,45728.4,53624.2,129007,18744.6,69.3509
119132,120735,188316,107284,106029,153721,120532,69.3597
98719.5,103896,176437,68009.2,72389.3,142350,53728,69.3624
81506.6,83230.8,169263,89695.7,99656.9,148107,46074.9,69.3624
95375.9,98582.5,174377,78485.4,90193.1,140369,100040,69.3625
97270.9,105071,172321,59163.2,64325.4,140804,40317.5,69.3627
101892,108784,179821,68397.9,74820.7,138022,60238.4,69.3797
83047.4,87494.1,164696,44819.6,50449.4,131448,32601.5,69.3827
143196,133152,203218,75976.4,74630,150379,78133.5,69.4046
82900.1,85655.2,168189,64327.1,74790,135736,38866,69.4121
113412,111136,189788,100203,105036,149341,86152.9,69.4768
88259.8,89772.2,172684,49639.5,50931,131539,60115.7,69.4785
85543.6,89402.4,162550,93820.7,104850,148743,36292.9,69.4878
67895,70166.3,157608,65714.8,73616.7,139268,57335.9,69.5082
79645,85955.1,169432,47871.3,54007.2,132370,47553.4,69.5099
76207.5,80731.2,162657,56572.5,65114.2,134630,66506.6,69.519
145138,141317,199790,82304.7,84751.9,146158,111744,69.5294
117258,116034,188373,50994,51663.1,134004,59847.1,69.5458
96732.1,101785,182835,47758.8,50503.9,133564,49931.9,69.5496
67742.7,69184.2,158248,55940.8,63456.2,135660,32904.1,69.5868
89134.2,88524.8,181520,86630.4,95220.4,145843,72344,69.6254
95797.2,98857.6,174621,66972.8,68606,140441,42289.2,69.6315
79550.4,88574.9,169525,51633.7,59712.7,132531,57177,69.6323
89144,84686.8,176715,81018.7,86616.9,145369,81811,69.6459
87747.7,92995.1,175503,55463.2,60999.2,138075,58389.9,69.6498
119801,123132,185948,104638,106534,155450,77630.7,69.6562
70525.3,78307.6,155763,71105.8,79384.8,140673,25068.9,69.6589
115782,120268,193106,56216.6,58937.3,136378,84711.7,69.6668
80758.6,85961.8,171559,82984.7,92957.5,141991,87408.2,69.6676
114887,117629,190003,68916,74648.9,141865,67120,69.685
106562,105725,187367,112162,113328,156749,135709,69.6919
89294.5,87404.2,169146,94877.7,104639,146308,55806.7,69.7117
64785.6,72496.5,158052,56024.8,68563.3,134106,36269,69.723
111234,105685,191392,71011.2,68123.8,148165,116209,69.7335
111855,113224,193573,74648.6,78301.9,147325,46894,69.735
94690,97113.1,179843,106167,105695,153021,30358.8,69.7402
97716.4,96672.2,179183,76482.7,81281.3,146433,42994,69.7525
74209.5,78576,158861,55814.8,63126.8,133864,80628.9,69.7645
105254,107633,184229,70608.7,75556.2,142071,62905.6,69.7647
75728.3,79837.7,155453,63340.2,69763.7,140485,73212.4,69.7656
73126.1,78984.1,160679,52092.3,59322,132153,54920.4,69.7787
122538,120584,191640,94026.4,92561.7,151090,106745,69.7811
70778,73688.9,158599,60991.4,69419.7,134762,33304.5,69.7886
64877.9,71018.8,155693,63005.4,69267.7,137694,55085.8,69.7954
114166,109880,194540,80892.8,84457.4,145546,36902.1,69.8087
79349.9,85228.3,171716,70455.8,76773.4,141532,28479.3,69.8229
124270,121802,192148,117241,109845,161770,64319.4,69.8362
123156,127135,193399,79858.2,85783.8,145229,81657.2,69.8442
76459.9,79471,165802,82702.5,91985,141403,137597,69.8532
126603,121381,196152,86085.3,89176.8,149222,60646.9,69.8632
83707.2,88491.5,168032,70190.6,83012.1,139242,56435.8,69.8643
110280,110297,186089,82996,84059.5,147476,113845,69.8653
116963,117719,192993,80246.2,80875.9,147079,84391.1,69.8772
120403,117206,192975,70547.9,75153.8,139009,64871.8,69.8898
92349.3,91528.1,175670,100314,104829,152688,46711.2,69.8967
105423,99458.4,184027,80523.2,79859.1,151105,83219.4,69.9053
110631,115773,186987,72728.8,76969.2,142614,48790.8,69.9266
67054.9,72486.2,152763,72126,86285.5,138314,43831.1,69.9277
73926.6,81326.8,158337,43617.2,49278.1,127217,26631.1,69.9387
92976,101990,175213,59238,65786.5,136531,40693.7,69.9597
63294,70146,151929,56395.4,68026.4,134798,24645.7,69.9738
78040.5,80610.6,163296,103842,114703,150800,65286,70.0152
85338.7,92507.5,168853,46087.7,49310.2,134112,49371,70.0266
107137,112306,182837,64884.1,72160.5,138308,82130.1,70.0326
116773,117916,192489,75944,78906.1,144458,85577.9,70.0327
91046.1,102697,172217,43789.1,48962.4,128999,30798.1,70.036
69664.6,75962.4,155797,72014.8,80137.3,144217,33284,70.0584
94754.9,99667.7,181940,67089.1,72269.6,142236,59752.9,70.0636
80114.7,86848.8,169907,54735.4,62405,134588,36917.8,70.0798
114425,117158,189856,115284,114290,158402,86703.1,70.0923
64625.2,68452.1,155104,53790.2,60690.1,133353,39527.1,70.1021
72982.7,80536.4,157944,53791.4,59521.8,135980,37763.2,70.1244
85739.8,90808.4,170011,48379.6,51883.7,135661,39432,70.1254
108173,111282,178918,78972.6,81199.5,148591,93094.7,70.1578
87302.2,91099.2,166061,83673.2,93815.2,143967,41949.2,70.1631
90746.3,95552.9,176343,52147.8,56721.6,135926,51558.9,70.164
63672.2,67525.8,153114,58790.5,65826.3,138171,20726.8,70.1653
91393.1,95987.7,169122,71355.9,75357.8,145459,43442.6,70.1722
131055,127370,197035,99904.9,91972.5,156293,89812.3,70.1751
80290.6,84613.1,163637,46608.4,51378.1,134353,34135.1,70.1758
115232,111223,189435,80522.5,78265.5,148329,66438.5,70.1847
98157.8,98127.1,182937,78461.2,82169,145188,88194.9,70.1849
89807.6,93001.3,180144,56570.5,61679,141593,37436.7,70.1924
97474.8,97989,172588,87600.8,92340.4,148774,127796,70.201
89140.6,91675.9,177424,42292.5,47185.1,127828,33487.8,70.2086
95480.5,102626,177776,83669.1,90615.6,145429,74434,70.2212
66605.4,71931.4,161891,48125.4,55181.1,132052,37986.6,70.2216
136868,128526,200291,84052.6,79983.5,156082,85077,70.2219
74948.3,85040.8,162349,39323.2,45600.6,128485,51569.9,70.2242
65610.9,64430.3,155471,95039.9,98992.2,151285,42795.8,70.2315
108361,114287,183829,66741.3,74300.8,141101,48087,70.2354
92727.1,94385.8,179396,64899.6,68288.6,143119,77046.3,70.2398
115909,113452,188233,99237.6,94739.3,156407,92648.2,70.261
116410,117329,183517,60290.5,62388.6,141652,62078.5,70.2833
90594,90234.5,178865,67835.3,70975.4,140534,86156.4,70.2959
111942,111247,186694,80087,83000,145230,125994,70.3167
78116.6,84648.7,165663,47199.1,52404.1,128940,37055.1,70.3174
132344,115013,199206,111742,103253,158879,231667,70.3179
117637,114198,184004,102356,97949.5,155621,85346.9,70.3202
123154,118245,195041,76401,76436.1,147362,70873.9,70.3212
77532.8,82147,168488,65745.6,75479.7,138365,39936.1,70.3216
93794.1,99752.5,174852,51431.2,56127,131136,54553.4,70.3659
73675.8,78974.9,158134,57137,65038.3,136301,38681.6,70.3681
98379.3,104239,182950,60370.2,66400.9,136296,70310.1,70.3916
80301.6,87019.3,159751,50745.4,54545,136790,62043.9,70.3989
70269.1,74912.7,155561,86497.5,93882,144391,154632,70.3993
92212.4,98635.5,174639,45483.5,49069.4,129790,46278.3,70.4051
80232,83634.9,169207,48757.4,54995.3,134251,38211.9,70.4305
88815.7,83560.8,174208,106958,101781,157937,98238.9,70.4415
73741.4,81739.7,155741,51109.1,59834.3,132249,44926.7,70.442
84410.3,86289.1,161592,51358.5,57032.8,133311,43603.7,70.4587
97491.3,102929,186838,70108.8,76145.1,142210,58552.5,70.4709
87458.3,92572.6,168718,52759.1,58543.9,135964,64703.4,70.4733
89743.5,97006.8,179189,61981.4,70460.9,135694,41169.4,70.485
98129.3,100235,180284,59863.5,64119.7,137325,53717.2,70.4877
119362,121490,193851,98735.5,102635,151289,69262.5,70.5048
77283.5,84467.5,166375,56368.7,65683.1,135495,33146.1,70.5291
97361.2,101660,172132,82206,85315.8,147842,50565.9,70.5401
85794.2,89688,168068,70863.2,76890.1,142236,49139.1,70.548
