"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
74954.8,82329.4,161533,40670.6,44528.8,124422,28128.1,3.9161
119968,120593,189577,76681.6,75217.7,149113,44225,3.93193
82905.4,82962,169245,71065.2,78475.2,140337,32792.1,3.93267
69837.7,74129.1,151926,72839.1,78433.2,142343,63339.8,3.93741
129524,118168,198565,105260,97315.2,159669,58455.2,3.96092
87227.9,91402.2,175736,114197,121469,154601,41020.9,3.96476
98426.9,105261,184801,59031,63967.5,138451,28282.9,3.97357
97436.4,97001.8,184133,54186.6,55753.4,131873,28174.4,4.00119
124164,125086,196079,62377.6,60468.6,141314,50067.3,4.01069
69988,76542.8,158641,54008.9,58100.9,134084,27396.4,4.02041
82829,83949.8,169655,51320.3,53678.4,139313,26003.1,4.05256
120317,118114,196562,94065.9,89263.4,153195,130297,4.05915
103915,107517,181611,70226.2,71808.5,145134,28542.6,4.06432
101911,109024,177622,61247.1,64438.1,141701,48495.3,4.07222
78283.4,82845.1,158993,80803.5,89195.1,146610,34952.1,4.07415
111373,118182,183879,79830.4,82126.1,145004,45150.2,4.07982
73485.5,81819.6,157465,48130,53764.1,133747,30754.1,4.08146
82531.3,88003.9,164669,56205.3,61432.8,135722,68888.6,4.08299
110920,113918,182011,61775.3,62400.2,144228,55309.7,4.10356
85026.5,91997.7,159824,60810.8,66542.9,137874,37787,4.10572
78429.4,85751.1,159581,48044.1,54875.1,132005,28702.2,4.10697
99922.9,103395,186110,63707.4,67232.4,142144,42329,4.10733
84935.5,88871.2,174634,54068.5,57998,135961,31231.1,4.10815
84341.6,87855.9,178148,59884.1,64723.2,136046,32099.1,4.10903
99441,104024,180282,59447.9,62821.9,141639,51712,4.11305
112719,116944,175735,76998.8,78147.5,144860,71826.8,4.11792
94785,98853.5,179450,63817.7,65559.1,140747,55661.9,4.12394
95473.4,99265.5,169818,67549.7,70615.9,140605,34304.4,4.12597
115396,117547,192367,70462.3,72917,140642,90111.1,4.12684
94982.9,96568.2,172842,81808.5,82833,145514,25790.4,4.12714
98509.9,99620.1,182567,60908.5,62530.7,137603,57368.5,4.1363
114268,120982,190353,98896.6,104915,150799,67942.7,4.13688
139196,131396,202604,115208,109986,159835,92681,4.13926
139514,132377,203747,111025,105129,160383,58791,4.14526
92456,95756.3,168445,64808.4,66013.5,144228,46293.1,4.14538
88633.8,94923.7,175882,45117.2,48547.5,128190,24530.9,4.158
118487,115899,192582,84600.4,79115.9,153251,33946.8,4.16105
75988.7,80708.5,159434,58542.1,61883,140415,20491,4.16475
123910,125723,188260,74450,70695.7,148766,107996,4.16935
93909.8,100233,180307,55182.1,61623.1,134945,61299.9,4.17104
119503,119466,192804,70450.3,70398.5,144250,103899,4.17377
104486,108412,177458,65763.4,66368.7,141512,43632.9,4.17451
87874.8,90549.4,165312,74043.8,77913.8,145590,55648.2,4.17521
105034,96534.5,189605,85853.1,84542.9,151968,101800,4.18633
135543,128744,193752,103603,98976,155608,107501,4.18709
108733,111519,183975,79710.7,83096.6,144825,88439.3,4.2008
139208,134497,200149,85766.3,87371.2,146028,71717.4,4.21486
74482.4,81611.1,165554,46766.7,52748.7,127948,32842,4.21965
100319,103362,186379,71555.1,72461,144743,51353.4,4.23088
116161,115247,192812,63211,66553.1,138914,76330.1,4.23488
88374.4,95475.4,181665,54759.4,60874.4,132027,49469.4,4.25877
71916,70888,159219,64865.2,66544.9,142084,19831.1,4.26414
118196,119436,192513,66253,66092.8,142237,80871.7,4.27027
112829,111203,184923,85095.7,79742.5,152877,62793.4,4.27107
132525,130403,200691,99930.1,96459.4,155298,90136,4.27898
115583,112170,187313,122146,116628,158211,130036,4.28152
103157,105952,183324,87646.7,94373.2,146080,86180.9,4.28413
115764,114340,186564,71164.9,72925.5,146015,75576.3,4.28633
114048,115647,192018,75340.4,77830.1,146088,61235.2,4.29083
118088,114260,187376,91346.7,86352.6,155424,68294.6,4.29175
123847,125012,196305,83721.5,86436,145033,105434,4.2994
103696,108839,182091,69217.8,73251.8,138214,88139.9,4.30781
82321.1,88823.3,174423,39354.7,44736.7,127193,30559.1,4.32875
121246,120668,187182,88528.9,87823.4,150458,83029.1,4.33219
86513.9,92624.3,176871,51671.8,57325.4,133846,44381.4,4.33939
131774,127439,200210,100274,92225.8,155952,50483,4.34989
73589.6,78706.1,151257,40280.1,44831.4,127174,26875.2,4.3549
92484.6,93977.7,175206,74321.3,73388.8,146511,67592.2,4.35771
88279.5,95166.9,176007,51201,56700.4,131588,26325.4,4.36408
92122.5,99774.6,173516,64305.9,68719.8,139726,20119.7,4.37168
128615,127245,196476,88240.6,81975.9,154563,58347.7,4.37352
108551,112603,184120,88939.1,85513.9,153074,87953.5,4.38258
114074,117836,182682,88982.5,90194.4,151676,77213,4.39613
81932.4,80388.2,173585,70649,70955.1,145317,34561.6,4.39955
117679,120826,193165,54625.9,53422.2,134994,72311.2,4.40885
94658.6,100809,179616,73754.4,75634.5,144274,31214.2,4.41246
94545.5,86623.7,176906,122411,117906,159666,134165,4.42495
79803.9,83881.6,167364,95521.7,102284,148157,53647.9,4.43078
94522.9,98392.2,179121,61236.9,65923.6,140736,36942.8,4.44201
81856.7,89376.8,162535,42927.2,47529.9,127491,30675.8,4.44218
81046,84218.7,171677,62756.8,63571.5,138879,25316.2,4.44487
91541.3,96740.4,175952,59520,63448.2,141323,64486,4.46237
116510,117998,192901,71555,69254,148164,42896.2,4.47129
134689,129076,199312,76911,77066,144330,76821.2,4.47761
95239.6,101830,182676,61964.6,67551.3,136251,27986.2,4.47815
116018,110778,190406,106279,107305,155743,78502.8,4.47937
69680.7,74538.9,157890,47730.4,51456.4,133175,24990.8,4.48833
96927.6,96949,168698,65579.2,68078.2,141549,69514.7,4.49672
70793.4,76110.4,157733,52106.5,58035.2,137622,24152.3,4.50035
81182.2,75349.6,169765,75182.6,66192.9,148915,3958.7,4.50854
104156,104064,186167,70345.6,67429.7,148597,39262.3,4.53267
150323,135760,204666,127578,111199,164465,163361,4.54155
78506.6,81904.2,164860,49976.6,51536.9,138977,8516.09,4.5452
105574,104951,187535,85541,88013.6,144400,59005.5,4.55794
107943,109001,185228,74078.9,74792.5,143741,73954.9,4.56111
101133,104636,175481,63852.8,66791.4,143633,27992.1,4.56655
95195.7,98441,181620,62411.6,66302.8,137852,40834.9,4.56908
73298.1,81718.2,156414,61963.9,70279.5,134917,26968,4.58739
112470,107667,192167,58248.1,60837.4,140747,47909.1,4.59524
97399.5,102105,182831,70174.5,73873.1,141002,33184,4.59623
143998,140724,206441,103274,97440,155078,81016.9,4.59929
94579.5,101004,182016,52942.5,53081.9,138551,37513.8,4.60913
108041,110732,190471,71722.5,72901.3,145703,41547.6,4.61002
117203,109007,192362,114425,109026,159340,137054,4.61006
81735.4,84719.7,164596,41087.9,43325.1,124253,33812.1,4.61238
97296.8,98852.1,179085,73390.8,75084.3,149000,51875.6,4.61711
110996,105909,192460,79697.2,80978.8,143809,61517,4.62049
75851.5,80364.9,158091,64691.1,71022.1,141081,30644,4.63255
98335.3,98891.6,179411,71229.7,69102.5,149200,40679.7,4.64241
105241,111539,185233,65642.3,67063.7,141967,42034.6,4.64446
67270.2,74948.4,154882,49929.2,58159.9,131886,18466.3,4.64632
85095.3,89861.8,172259,46668.8,51508.4,130605,37458.7,4.65881
63639.9,68119.8,159050,37843,41152.5,129620,19120.3,4.65918
104291,107795,183301,67201.1,68499.9,144589,33845.5,4.65962
89921.4,94887,171246,71893.3,79498.7,142588,57533.6,4.6662
125421,111839,200923,94140.6,88975.7,151899,114580,4.6731
131193,127356,196452,110168,106711,155107,90137.8,4.6752
90249.7,96301.8,172293,56843.1,59952.1,138488,39622.8,4.68709
98753.1,104932,178507,51685.8,54471.6,134566,41756.7,4.69142
115996,120227,182437,82669.5,79480.4,150744,45895.3,4.69351
111501,112747,190135,67672.2,70937.1,138020,64768.1,4.6952
61189.4,63174,151018,41951.9,44553.3,131138,22149.4,4.70363
104674,106568,187574,72469.6,76184.7,142177,62710.9,4.7072
87350.2,86620.3,176053,97209.5,103423,147420,77765.3,4.70829
100263,106733,179758,76681.3,80942.5,143676,80307.6,4.70999
156560,143394,210583,120009,108851,163073,115943,4.72211
107712,105723,183397,111302,115731,152703,111634,4.7245
112391,114057,186642,95705.1,96699.3,152603,54423.7,4.72772
82297.1,90930.5,167486,54124,58002.1,136317,32805.9,4.74124
75120.2,82656,161394,59894.2,70995.9,135928,20558.5,4.74402
88001.7,89690.7,168160,94554.1,98764.8,151786,82830.6,4.74652
120633,119050,196040,98032.1,97489.3,152183,124558,4.74676
78308.2,86391.5,170705,46767.1,49815.2,127644,27516.4,4.75404
128626,122950,194072,84258,77415.4,150636,88088.3,4.75583
96658.4,102425,177070,69948.1,73848.4,141372,91355,4.75892
71417.8,73515,160213,74928.1,80103.4,141372,50783.6,4.76039
85224.4,90590.4,178716,62233,69264.2,135759,41341.7,4.76527
85315.3,83258.4,170183,103022,105765,151556,103880,4.76598
75147.4,82074.7,153035,58485.3,62733.1,138260,30773.3,4.76823
111425,107736,186806,85528.1,82651,151698,191171,4.76967
96603.1,99228.5,176689,98659.1,94248.5,154992,36425.5,4.78536
81330.8,86377.7,168477,80401.1,85727.4,145470,59022.8,4.78641
99897.1,104150,180338,66895.7,70222.1,143388,46833.3,4.78794
124079,127566,196833,77657.7,79250.7,145057,65157.4,4.79197
82857.3,90248.6,170063,47464.6,51918.7,130943,27374.2,4.79235
107531,109966,183760,73155.3,75705.9,145380,57553.8,4.80036
94139.5,100440,172585,64645,71667.8,141410,53352.2,4.81267
124103,119640,196741,93131.1,87055.5,154978,60118,4.81681
78237.1,87035.1,162862,36546.5,42154.8,120646,24185.3,4.8185
102202,102131,192229,69532.1,71609.4,144578,64519.7,4.82148
85309.1,90280.6,169166,69776.9,74039.8,141883,26907.5,4.82247
107741,113140,189028,69807.3,74284.2,141129,81581,4.82395
109658,107401,193212,89693.3,81924.9,156537,73643.9,4.84515
143495,137721,196337,96473.9,89732.6,156225,97674.8,4.85247
100532,103242,186657,49579.5,52504,132060,32768.9,4.85326
107481,109948,186294,76921.2,75627,145732,57411.8,4.85763
105287,107006,189118,76472,76409.3,148985,36658,4.87298
117868,116821,189931,72556,72744.3,147760,54241.4,4.87803
119103,101944,194654,127120,116128,162095,185918,4.87912
116890,114677,187532,113025,119097,154987,29677.8,4.88173
102203,105353,187038,83814.8,84258.7,151398,46860,4.88385
97965.8,98063.3,169667,49770,49575.2,138856,45626.3,4.88501
129908,128842,192210,93009,91587.3,151705,113882,4.88554
97402,103898,185752,58954.8,64299.8,137283,38258.3,4.88671
74326.7,81366.8,155761,50775.8,53674.1,136396,28440.5,4.89108
86757,91729.3,175699,64546,72593.5,141041,34410.2,4.8984
78347.9,81646.1,163001,46380.6,50672.1,132016,33411.2,4.90574
118011,121474,191458,63608.3,61660.3,143372,58326.4,4.91018
122897,123360,195820,88753,87621.1,152544,72292.4,4.92418
142361,140072,204713,106886,104639,154650,94963.8,4.93514
105952,107557,186832,85393,85498.1,151047,52224.5,4.93607
94243.4,99081.2,178715,66214.5,73905.4,138761,34075.5,4.9425
100493,101680,173116,79305.3,78910.1,150756,55347.4,4.95146
93423.6,96515.3,183191,66890.5,71395.5,144700,35476.1,4.958
91420.3,93809.8,184356,75525.2,77938.4,143721,72192.3,4.96147
100591,98026.5,183757,85067.9,81478.5,151206,71183.1,4.96152
88791.3,91970.8,176514,62590.3,65622.5,143493,13151,4.97375
72245.5,80600.9,162838,47355.2,53912.9,132622,14204.3,4.98234
65136.4,72929.8,153730,43787.1,50684.8,129529,23355.9,4.9886
114510,109770,187131,87019.6,82427.8,149039,79073.1,4.99613
91777,94496.5,171642,77605.8,77146.3,146136,46047.4,5.00061
125378,124659,196623,84578.9,81977.9,148383,55096.8,5.01504
81099.2,85423.6,166835,68455.8,73442.3,141869,39307.2,5.0234
110265,111157,188261,81821.7,79355,157626,43455,5.02614
85350.3,92882.1,175384,62124.6,67335,139239,35168.3,5.03052
95147.6,102671,178524,47887.8,50464.3,133741,35217.5,5.04485
112126,112872,190169,72502,74579.9,145600,32137.3,5.04637
72648.2,78732.5,155022,55196.2,59606.6,135717,37364.2,5.04773
128932,116971,198752,106636,96725.4,161397,49999.5,5.05698
81350.4,87465.6,161145,64490.5,66898.7,141449,45608.5,5.07719
98378.7,102278,179034,60687.1,64197.7,135364,40175.9,5.1356
107221,105336,185522,107838,105322,154880,68195.7,5.1452
125474,122209,189359,94003.7,90569.7,155022,83789.5,5.14532
62088.8,70514.4,151537,38623.6,44832,124206,20761.6,5.14949
146714,140910,210312,123067,119835,159952,65528.1,5.15615
140527,140272,200772,87920.5,86243.1,148614,72945.2,5.15681
72682,78494.7,159024,41897.3,48529.1,130372,22331.9,5.16252
122919,113594,193337,125141,120093,158431,164473,5.16942
150945,147690,204641,89085.4,81005.6,155528,124277,5.17163
110772,112555,187079,62241.9,60921.7,144054,53075.6,5.21232
107007,109141,193243,79840.5,78666.5,148410,48407.9,5.2134
76320.9,78870.5,159519,48746.7,53271.6,131699,34575.1,5.22054
113490,109544,186069,109892,108316,152475,107025,5.22117
98337.5,103902,184280,55739.8,60085.6,135716,36717,5.24841
83746.4,83498.7,172656,78132,77804.9,144726,58551.2,5.30014
114064,119293,184483,65643.6,73732.6,139024,72275.4,5.30438
136606,133395,196663,80748.2,78089.4,149149,118987,5.30772
104878,103295,185341,89651.1,85390.3,153309,50010.9,5.31349
134120,118445,200703,106216,94810.8,162432,38951.4,5.33013
91509.3,95911.3,178433,75232.5,77053.8,145783,27782.1,5.34301
99984.5,107602,182491,75813.5,81302.3,144198,50126.5,5.35453
106106,110083,186285,64246.8,68016.3,141408,50027.4,5.38018
69648.2,69860.4,156327,67242,72365.1,143620,23484.2,5.38299
73867.7,82505.5,155202,54357.5,62081.4,132017,42455.6,5.39039
77426.6,79735.4,164561,70437.1,69270.3,146618,26798.7,5.41499
74955.9,85001.6,162111,44088.8,50581.2,129050,25986.3,5.41553
111843,114133,192289,71262.7,71266.1,144029,49878.4,5.4192
127972,126881,194576,96264.5,92985.8,153699,43992.3,5.42421
84573.6,89721.8,171619,57603.9,58541.3,142266,30870.3,5.44552
80754.1,86401.7,170428,51691,60090.4,131046,46036.9,5.48572
106328,109383,182512,90310.3,90520.3,151430,71536.9,5.49589
137199,135929,196311,92170.9,84110.4,157403,79448.6,5.51989
123323,123457,198179,59317.9,59254.6,141027,74428.5,5.52973
129426,125638,192636,81786.3,79143.9,150961,74194.1,5.54252
88109.4,90190.5,167668,75183.6,78438.2,144397,30923.6,5.54568
59044.4,65019.9,154624,74066.7,87905.1,137814,40590.6,5.54938
84242.2,90512.2,171518,63662.8,68418.1,139102,49891.8,5.5593
109427,110996,190098,83259.5,85024.8,148654,51971.5,5.56615
115068,118061,191894,66653.8,73055.3,141092,51199.1,5.5672
98028.3,99766.7,176340,60846.1,62910,141007,49625.7,5.57229
85167,84797.1,167871,66882.9,72765,138808,31386,5.57282
101157,105350,176072,66831.3,67983.5,144468,57858.7,5.57292
130074,120994,200036,108345,107070,155836,66871.9,5.58019
104469,111671,186308,63159.2,63975.7,144236,33603.6,5.58362
105133,110149,179756,73957.6,77113.7,143855,38027.8,5.58503
143225,132990,206704,107321,101296,159426,145584,5.59595
73030.3,74472.5,157944,106171,111442,148082,124762,5.60016
119391,116740,196415,102917,100500,153701,49077.7,5.60608
92075.4,95928.9,183241,61620.4,63727,141548,34200.7,5.61724
132464,135054,195912,82674.7,77036,151906,17568.2,5.62253
101495,99758.6,179471,86843.3,84780.4,153387,71945.5,5.62326
143285,138342,200719,94641.2,86018.3,155750,72064.2,5.62958
113468,113767,189048,72573.5,67922.1,145678,56967.7,5.63951
119392,117059,194471,58716.4,57269.8,138144,71894.9,5.66675
123346,123962,193229,78907.9,75727.4,150863,58521.1,5.66872
112533,108435,191859,85853.8,89198.2,152874,16422.2,5.68215
89125.6,95855.3,180063,68591.8,70958.2,141241,36534.8,5.68498
108488,102612,181456,70888.6,70007.7,149162,28645.1,5.68855
72838.6,76908.5,162353,55771,62164.8,131636,31535.3,5.69295
117444,108983,196224,106266,105570,154774,150028,5.69944
109445,111094,186018,79722.3,78474.5,151078,32525.7,5.7038
100018,106186,178968,67487.5,70707.7,143946,43446.2,5.70546
111025,113680,180190,77639.7,79098.5,147406,57195.2,5.7072
85118.4,85924.3,179444,53320.8,56857.8,133363,31195.7,5.71896
83541.9,88555,165567,59398.1,63504.8,138739,79533.2,5.7238
89976.3,94813.9,174531,65261,67978.5,141594,41839.3,5.73703
94563.9,95445.1,182286,92355.5,100502,148110,54523.2,5.73756
137770,130941,201468,112933,105410,159082,149028,5.74295
92135,100166,171876,50862.6,54763.6,135911,29037.5,5.7522
115057,112759,193135,93192.4,93610.4,153221,73179.8,5.75272
145998,140362,200798,88098.4,83711.1,153621,68709.2,5.75597
86621.9,90230.8,168335,57006.8,59396.7,138397,25953.9,5.76236
87879.4,88218.1,181360,69568.1,72796.3,146563,104451,5.77205
93930.1,97626.3,177598,66214.8,70642.1,140901,26702.6,5.77247
78640,85877,165729,56686.3,60563.2,138725,17848.4,5.78198
96382.1,99786.3,182470,68200.9,70062.2,141925,56543.1,5.78974
99963.1,104486,186909,53644.5,58270.4,134306,46371.3,5.79334
69575.6,77241.4,151844,48107.3,52713.4,131307,28533.3,5.80218
103857,106375,185672,65033.4,66766.1,141402,77500.1,5.81045
70514.2,71129.9,164999,72417.8,76285.2,145678,18691.6,5.8226
102929,104065,183638,74882.5,78861.7,142663,79163.3,5.82488
84360.3,85781.8,167562,67528,70691.1,140971,43233.5,5.8268
115456,113589,190565,104682,100510,155788,83232.2,5.85648
69212.1,71950.5,160468,51140.4,53687,133159,8628.18,5.86717
69623.8,69506.6,157655,113308,118651,153423,81722.4,5.87741
90942,98951.1,180739,52375.4,58288.2,130844,39888.7,5.884
133071,119315,202986,118226,104004,165323,21655.3,5.8874
129922,127210,197327,88432.4,86713.3,148865,106698,5.90515
84465.3,90391.1,165470,52558.7,55708.9,138851,37233.2,5.91663
124424,119659,194307,95493.2,88414.9,155429,92321.3,5.91928
88162.9,91522.7,173806,72047.4,75962.1,144660,35838.3,5.9332
61534.8,67884,148937,48755,54089.5,135490,13024.3,5.94087
115801,114862,187528,95340.6,85847.4,153109,53290.3,5.94689
69733.7,75610.7,158775,49179.2,54980.5,134411,23682.9,5.95349
78626.1,83435.7,169464,55573.9,58134.8,137622,26814.2,5.96888
111916,110119,186851,67182.6,70954.6,140279,79868.8,5.97978
95466.3,99131.5,175251,65997.1,67090.9,143051,36581.8,5.98317
93900,88803.9,177124,75559,72591.3,148234,31305.1,5.99171
147935,127612,201211,114625,100112,162872,142194,6.00423
105692,106997,182011,84575.2,84115.6,147352,90649.4,6.02005
88362.6,96655.1,175668,53328.5,59587.3,134360,28655.2,6.02138
73744.6,82436,163384,47092.1,55255.5,128511,24153.7,6.02148
66438.7,74483.6,155757,39611.5,44935,125022,25135.6,6.024
96634.9,100373,182559,69852,68055.4,144472,31569.2,6.02703
134140,127755,195539,88925.2,80924.8,155335,53577.9,6.03005
75406,80355.3,166049,48424.5,51087.5,134017,27966,6.04006
92096.6,92117.8,175422,102696,103660,150889,97482.2,6.04247
108065,116947,183059,67712.2,71474.6,140898,36238,6.05075
86955.3,93080.2,162002,60792.3,66633.1,140924,41369.6,6.08612
130463,127238,199294,109666,118115,151312,93364.9,6.08828
84245.4,90418.4,159829,45212.9,48328.5,132150,26594.5,6.09323
103332,96555.7,186441,110570,104553,157384,101794,6.09855
73069.6,78899.3,161944,47099.1,52746,131382,25192.7,6.10321
105554,107740,186381,74016.8,73318.9,145819,82007.3,6.13116
127883,126751,199200,93782.8,90705.4,153029,79787.1,6.13432
89048,90191.3,168937,52726.3,57177.5,135990,39953.4,6.13978
135638,134531,198372,80257.3,81081.6,145717,53570.3,6.16734
81177.8,88232.9,170539,48099.6,54044.1,131108,47422.3,6.18011
74962.5,79470.6,159071,54485.3,55912.1,141985,36683.7,6.18337
110315,109506,192880,73812.2,71453.2,147944,31339,6.18949
130879,125665,199693,119252,117044,158673,73793.2,6.19373
79504.3,81903.8,161753,64194.7,67612.6,140484,55714.1,6.20946
109164,110953,176893,82411.3,81829.5,148487,81650.2,6.22869
87479.9,93958.9,177966,54117,59437.3,132359,31333.8,6.23321
111930,108657,184287,119544,112351,159676,69826.8,6.23512
115417,114535,193218,74319.1,76585.9,144831,62679.4,6.23649
88972.8,93876.2,168475,65965.5,70660.4,140533,74944.8,6.24091
93628.6,98001.8,175615,67708.7,66294.7,145975,25308.9,6.24166
133862,137998,196323,82675.1,84253.4,151660,80295.8,6.24703
118913,113053,189312,117165,113969,159717,39183.1,6.25431
