"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","SELE","Time"
105030,102410,179222,66459.8,58245.8,140878,15366.7,5.4912
76827.5,79712.1,157721,64716,61966.5,138437,10341.1,5.49768
100567,91833,176504,78476.9,61825.9,151530,1376.49,5.50063
75966.5,76147.8,158588,62159.1,60192.5,138528,318.353,5.50282
139625,129579,200506,137888,117236,158266,7074.55,5.50455
135564,118588,195888,157864,114780,170434,6582.86,5.51337
102744,98595.6,181640,132688,117366,154508,9557.18,5.51903
91995.8,88913.7,175767,91033.5,83426,150729,8021.47,5.52329
72332,69606.5,159159,82933.3,78122.5,146870,11899.4,5.52597
106209,105247,180686,71206,63619.4,138001,9294.44,5.52948
85829.6,82432.5,162255,69638.3,57411.9,142378,6206.02,5.53698
116764,111325,190226,78380.7,70440.7,146931,11727.2,5.54397
102021,103587,171778,76726.3,67097.9,142109,5728.34,5.54731
119856,106169,193090,92092.8,69666.5,156683,108.845,5.54859
88400.1,89087.4,172376,67758.2,62576.3,137967,2945.77,5.55052
88259.5,86054.3,167399,65127.4,57229.3,142703,1709.31,5.55156
86627.5,88591.3,168655,72097.3,68361.9,141491,11169.5,5.55161
75143.8,76743.8,158073,66074.3,60315.7,141055,3182.22,5.55365
100071,98091.3,179985,99145.4,89347.5,147575,4700.67,5.55545
134505,122902,199442,113083,91167.1,157698,5912.51,5.55894
98167.1,92712.8,167663,68176.5,59100.1,143307,6039.79,5.55935
93806.4,84601.5,178618,68927.4,57896,145897,8778.35,5.56684
103668,99100.2,182900,72404.4,60378.1,144642,8338.35,5.5691
86416.1,86420.3,164234,77895,73945.6,144026,6885.68,5.57021
109884,104791,181507,112389,104187,151180,4742.47,5.57512
74627.9,78369.5,153208,49009.6,47614.3,131254,446.216,5.57691
122883,110042,188439,123613,109710,159183,434.44,5.5854
90044.2,86595.6,172764,83675.3,72103.8,147412,745.491,5.58937
93361.9,97141.1,162176,83938.1,78847.4,144450,2959.91,5.60004
149722,127143,199125,145369,113438,165174,8501.28,5.60345
87684,89735.1,172656,48602.8,48015.8,127111,2327.34,5.60596
113984,107913,185832,115229,96480.5,155903,10828.9,5.60886
89120,77831.8,170246,117229,93899.8,155884,1996.36,5.612
114196,101912,187571,99083.6,77871.5,152801,658.331,5.61511
112251,102497,189162,68355.7,63520.1,141647,1471.33,5.61707
86837.7,83947.9,165435,129560,121416,152482,5012.85,5.6185
88113.6,90519.8,165653,77676.3,65611.8,149008,96.7885,5.61884
100768,100681,178225,68184.8,60956.4,141360,2113.3,5.62382
84496.8,86592.6,165705,64389,60619.8,138535,525.625,5.62913
112822,106172,181188,91183.9,78858.5,148500,9154.46,5.6359
77130.8,80494.6,154800,66625.6,63550.9,138986,959.211,5.63626
79639.6,82658,159083,50166.8,48820.5,128915,256.047,5.63693
84154.6,86512.8,155869,71801.5,68186.4,141635,7258.95,5.63834
76765.4,76830.9,162815,63561.9,59993.1,137446,575.102,5.63858
105940,102872,180381,81794.3,73688.2,145228,17098,5.6433
91171.9,88544,182301,78308.1,68288,157229,3105.09,5.64804
90145,86884.5,168153,88139.7,80769.5,146163,3517.48,5.64916
125805,118105,188715,98576.8,79741.2,154972,598.959,5.65282
111985,104286,189000,75284.8,64675.6,145760,4100.76,5.65292
85803.3,82918.4,161562,57768.1,50257.9,131855,94.956,5.65533
98543.4,96460.2,177011,87570.2,81204.2,144030,4774.14,5.66206
89663.1,87113.1,175845,66911.5,60548.6,137375,3403.44,5.66641
89723.8,85965.8,167529,94564.5,90864.7,144580,3703.87,5.66736
88609.1,94919.6,159429,63458.4,62362.2,134344,2258.52,5.66988
134149,127981,197040,86258.9,74275.5,148818,3503.84,5.67249
87567.8,80926.6,169584,73247.3,64393.2,138339,4632.67,5.68079
93126.9,89337.2,165396,69758.1,59250.9,146399,851.673,5.68383
93249.1,83508.5,177304,77403.2,65153.6,145902,1759.92,5.6847
99318.8,97682.9,182336,67746.2,60927.4,140914,8975.76,5.68641
121157,104528,190462,106241,83327,165494,5730.64,5.68813
120624,107626,189198,88381.8,75475.3,148819,181.133,5.68921
140797,113877,203882,149090,110594,165209,4102.03,5.69022
75048.6,81252.1,153669,65864.9,64117.5,137676,1366.23,5.6913
95025.7,79012.1,180489,95435.3,80775.6,151732,8307.44,5.69467
130307,110410,197006,117845,91259.9,160005,9190.92,5.69984
65347.2,68552,151936,58749.3,55648.3,139457,731.077,5.7018
95329.7,88858.6,175572,65803.5,60331.9,137762,7075.09,5.7051
104430,103974,171440,72933.1,67260.2,141375,7927.49,5.70834
83354.7,85719.4,162433,57188,53516.8,134596,331.603,5.71482
88299.3,87286.7,168272,61105.8,56187.6,140746,7233.24,5.72991
89092.6,87462.5,168975,58408,54517.8,133745,6794.68,5.73202
110340,102977,175479,80616.3,68846.8,146276,3953.37,5.73961
92745.9,92261.3,167777,59011.7,56326.6,136028,8981.36,5.74473
80345.9,85939.8,159702,55126.2,55148.5,134589,5651.48,5.74761
110521,107008,186588,100753,89871,150946,17169.8,5.74807
94885,95655.1,171815,70207.1,63987.2,141943,2543.32,5.74867
112463,108270,187870,67018.9,53933.7,149364,2475.99,5.75317
98313.6,92866.6,176311,75899.8,75197.6,145514,367.789,5.75759
111406,108555,179606,89353.6,75694.8,153709,5778.81,5.76517
97428.7,91620.5,175441,83903.3,73815.3,145157,4449.95,5.7654
92300.3,93133.7,171363,72862.3,67517.4,138734,823.84,5.76951
86227.3,78113.7,161737,82096.7,74470.1,144498,8141.39,5.77827
90882.4,95372,165668,70110,64412.5,141837,1792.31,5.78077
111022,103450,186282,79910.8,68555.8,148386,5537.43,5.78309
103106,99810.6,182561,86675.4,78174.9,148121,3024.62,5.78389
92023.2,90360.2,168216,75268.2,66717,147749,7906.66,5.79879
105210,100739,176172,90389.2,76795.3,147262,163.545,5.80919
86229.7,88679.9,165414,59131.2,56893.4,131900,4204.19,5.81159
100342,84288.4,177172,135075,116378,159695,628.148,5.81177
85778,90390.9,165297,66636.8,60643.9,138405,46.9031,5.81477
92908.9,92465.3,169849,99842.8,92803.1,148904,6455.75,5.8177
106699,105107,189311,82371.6,69362.5,147846,5449.42,5.8206
93435.2,96755.1,165729,67815.2,63725.1,139354,3918.63,5.82118
104636,99157,171354,73966.8,62979.1,143921,2856.89,5.82142
113121,102856,179484,82851.2,74442.8,148694,218.463,5.82883
82696.7,84294.2,160151,60438.3,56696.6,139119,6237.24,5.8326
104851,107119,183258,66289.4,61197.2,136029,1600.82,5.83368
83076.8,82043.8,163709,85227,76832.4,148450,5403.69,5.84382
77102.4,79835.3,159081,61057.5,56065.5,138090,1172.3,5.84418
123761,113627,188738,118338,95856,155556,1035.26,5.84537
84500.5,85876.2,163382,82448.2,74282.3,145387,8991.3,5.8459
111687,106923,182543,98677.1,80796.5,153255,5623.56,5.8498
102523,101635,179303,70301.8,62050,139073,6458.01,5.85166
104136,108463,175524,72022.5,65298.2,144204,5775.46,5.85329
98265.5,95424.6,182667,73000.3,66849.8,141838,14230.2,5.85456
87223.9,87422,165660,68647.5,60909.1,141806,6135.49,5.86168
88495.3,87591.1,167061,79853.6,76896.7,145483,5314.32,5.86574
100550,96530.1,176656,99066.3,85400.4,155376,6159.75,5.86783
86555.2,88182.2,166080,59462,56183.5,133785,4142.69,5.8688
81099.9,74616.2,164875,91257.4,77067.8,153151,145.141,5.8699
92371.9,89847.1,169016,76035.1,68482.4,143904,8207.13,5.87142
146665,131480,199381,104754,90421.9,155991,14538.5,5.88108
142731,127213,200729,132852,98960.8,168806,3121.04,5.88229
82104.7,80248.4,160031,66384.9,59825.2,141565,796.187,5.88343
70206.9,70512.7,159762,81410.1,78415.3,147857,5165.34,5.88456
69075.7,62315,157972,83279.9,70794,152015,3955.14,5.88586
83450.4,82585.4,162325,60060.9,54316.1,134125,1444.26,5.89278
98407.5,93429.9,182653,70453.4,58382.4,143439,3843.67,5.89301
91236,90336,166114,75900.6,66272.8,144794,118.392,5.89317
102790,91912,181447,83007.2,67067.1,151371,4386.01,5.90412
103758,95030.6,180304,80251.6,75792.3,145344,9847.58,5.90622
96933.1,98357.9,175975,78783.3,70741.3,141684,736.002,5.90724
100676,95849.3,179401,80780.3,69278,148312,82.578,5.90807
123128,117942,191127,81074.6,70583,148390,6071.06,5.91073
93843.3,89879.8,169757,69017.4,60096.8,144806,7496.43,5.91207
129825,103876,197432,166202,133866,168649,3521.6,5.91401
98737.5,92789,173096,69231.9,63573.9,135954,1602.95,5.91411
78596.4,77414.1,161697,67954,61447,140114,2987.7,5.91746
83310.6,82803.5,168437,64676,59704.1,137842,16.8667,5.92079
129030,121173,200379,114494,97703.3,156045,5950.91,5.92426
118204,107800,190136,92485.8,79739.1,146552,8481.4,5.9267
124710,114018,199971,90354.8,84235.1,144446,7077.08,5.93219
83669.7,83275.3,162962,71497.6,62210.6,145917,3800.97,5.9421
110312,108366,188861,106959,96657.6,152349,8101.72,5.94455
67009.5,68948.8,152423,66554.1,64682.1,138400,4432.37,5.9462
133427,127664,196758,110587,96066.5,151127,6025.42,5.948
91697.1,86828.6,164974,67183.9,59648.9,144288,10284.2,5.95204
63241.4,60685.4,150952,66021.1,57917.1,143255,5817.3,5.95339
88980.9,93288.8,168518,61602.2,58194.8,135911,1790.69,5.96029
74212.8,74811.1,158680,47451,45490.9,125589,644.233,5.96193
67976.2,66139.4,155019,76061,74333.3,139167,3519.38,5.96247
91415,87749.7,180279,63625.2,55083.5,144199,2060.35,5.96828
78491.1,72621.7,162360,57783.7,49990.8,137403,1181.34,5.97215
76555.1,79148.6,152757,80116.1,79449.7,141280,47.2151,5.97218
119066,112556,189015,111607,98988.1,152206,2182.03,5.97691
111852,95300.7,186697,82973.1,66347,145205,8871.79,5.97947
112444,111179,184334,83790.6,71014.2,149250,2357.16,5.98193
89653.6,90630.9,175580,83686.8,78518.2,150844,3844.71,5.98821
96524.9,90592.6,175462,86600.3,71882.4,146141,4011.93,5.99311
97471.3,97865.4,169954,60502.4,54174.3,138417,8114.5,6.00192
89584,85193.8,163371,63431.5,54502.9,138505,9625.05,6.00252
104193,91354.7,186336,89682.4,68065.5,156569,2503.42,6.0107
84502.4,85696.3,162787,60592.7,57152.8,137150,697.099,6.01493
95889.7,97805.5,173065,63001.1,56934.9,138124,4224.88,6.02499
127666,109838,191856,150773,115653,167740,8670.63,6.02795
106504,101123,174834,94582.4,73428.3,158177,7925.27,6.03145
68767.2,71636.5,151594,58752.2,56873.1,136410,2208.32,6.0327
99608.3,100532,176722,80989.3,69946,148994,8748.44,6.036
123114,115796,195556,111016,91833.2,156420,7546.04,6.03603
115547,105470,190648,99825.7,85046.9,152239,5817.53,6.03973
94795.6,80248.1,183104,90002.2,77410.9,157785,1702.31,6.04387
104156,99398,177495,81837.2,69077.7,152186,4949.27,6.04459
87773.3,89549.7,165770,52106.5,49292.7,135498,7148.74,6.04659
98236.3,93421.8,180109,89674.1,80070.7,146427,3582.5,6.04662
96336.1,91534.5,174565,83744.6,77668.9,143998,8110.39,6.05076
119107,109397,190303,72976.3,59514.9,142019,1676.24,6.0546
70449.7,73592.4,154806,59295.3,58420.6,133986,3050.55,6.05619
70155.8,71104.3,155200,57583.9,51448.9,139629,1323.03,6.05704
73153.3,75593.5,155035,62219.5,60470.7,136476,7310.64,6.05798
84447.7,85614.6,165182,67339.3,62036.5,142232,200.16,6.05935
87886.4,84999.4,162281,55369.1,51077.4,131827,690.592,6.06209
80620.8,82784.4,159391,72106.4,66036.2,144569,2401.89,6.06901
100761,91744.4,178389,60309.5,52864.9,143560,1526.09,6.0738
68935.4,72157.1,152654,65616.6,64963.7,135215,4413.17,6.07434
101153,100763,182860,88233.6,77594.9,145582,2256.71,6.0771
129340,116819,193853,120262,95598.5,160704,2404.69,6.08261
97598.1,97750.5,169609,81002.3,69118,150834,1914.4,6.08299
103188,102071,172471,105047,95440.6,155923,3490.6,6.08759
97201.2,89354,185287,89499,68603.9,153156,3001.75,6.08952
70737.3,67005.7,164538,58114.5,51595.8,139777,2717.59,6.09493
114775,104944,189817,78265.9,67899,148831,7906.79,6.09544
107357,107211,184127,90552.6,80075.2,151451,9180.53,6.10006
111873,104812,184512,89086.7,74271,148611,62.4073,6.10245
66628.1,71761.9,151028,55514.8,55650.1,133830,1489.49,6.10701
108732,107764,182306,85258.7,79805.2,141964,6910.26,6.1155
97554.2,90164.6,174966,56684.1,53166.2,131617,6901.13,6.11833
98574.5,91540.5,181681,80718.7,75190.4,144345,7365.9,6.1219
77719.6,81411.5,160444,58255.4,56897.9,134417,3949.35,6.13106
140183,126567,201173,128074,103315,162038,6967.92,6.13308
72023.3,75355,152854,71688.5,68959.6,135602,1232.89,6.13622
116034,110863,193286,83058.9,71920.9,145949,4893.88,6.13683
118733,115922,189831,86371.5,76920.6,145652,4111.47,6.13722
77323.6,80069.8,164969,65143.1,66901.3,137776,2056.73,6.14337
105174,99482.4,180817,72773,64343.2,144807,3410.62,6.14732
87416.5,91121.4,162442,50276.2,48796.5,132349,2667.3,6.15047
122521,104187,195825,112095,92364.3,158695,3132.56,6.1505
87175.7,91362.7,171592,76038.1,73331.2,139451,12323.2,6.15111
99863,101326,174297,90451.6,87176.3,145543,20181.9,6.15156
84225.5,84907,164454,56987.7,53699.8,135461,7561.99,6.15474
100526,99058.5,181896,67942.6,60936.1,138566,1141.08,6.15667
113716,102885,186411,113396,91972.7,155483,11042.5,6.15769
76296.7,68559.5,165130,62059.7,58180.4,138022,1714.42,6.16456
109127,101096,178622,83837.5,72049.8,150326,17371.8,6.1654
111899,110023,180196,87526.9,79229.3,148075,5801.67,6.1679
101093,97412.1,175880,80501.4,66970.6,151073,11718.7,6.17012
99574.6,94117.3,178773,81745.1,70251.6,147803,1868.99,6.17317
59967.2,61911.3,145639,51255,51288.4,129089,1109.18,6.1773
99376.7,98842.4,172042,76623.2,67867.5,144484,11950.8,6.18062
84225.6,82918.1,175055,65477.5,61656.9,135889,2249.08,6.18281
114051,106583,190095,81021.6,69263.7,148711,2676.25,6.1839
85143.6,75347.8,170332,96458.3,79027.9,152661,1772.93,6.1929
111926,110534,176559,91078.4,80651.1,151151,2582.45,6.19325
85891.6,80528.1,168267,76514.2,72201.6,138930,4120.83,6.19716
92708.3,90872.8,172746,104549,94076.6,151548,1673.21,6.20538
131567,122805,202974,79475,63160.1,151736,4128.24,6.20662
84949.2,84852.9,164398,83195.5,73438,147936,4177.67,6.20807
68170.6,71830.3,150961,59190.7,56752.6,133422,3861.51,6.21239
91245.9,92182.2,172012,66889.7,58779.1,145264,5756.85,6.21701
83972.6,81400.7,174113,64767,60158.8,145616,5424.11,6.22513
88603.2,88039.1,168400,60017.8,55993.3,133689,2949.39,6.22793
95008.1,96621.5,168960,69222.3,61347.9,143947,6179,6.22937
125419,117108,192673,83186.7,68837.1,148003,2519.87,6.22943
89347.8,92620.9,162130,50621.1,49199.2,132068,4320.36,6.23235
94032.6,92381.3,175573,71521.1,63836.8,142151,6620.36,6.24154
97919.2,86088.6,177062,73626.1,62270.3,148658,1405.9,6.24181
122413,109976,189126,136918,120340,159554,6343.47,6.24257
121703,112544,189820,105415,94514.6,155671,12528.2,6.2433
77701.4,79973.2,158479,81797.5,78409.3,141714,5892.99,6.24423
103360,93969.4,183301,120108,100068,158224,8327.09,6.2443
111225,105463,186656,82240.4,67496.4,149522,6565.55,6.24517
106418,101706,182553,78286,68959.2,141761,12310.2,6.24788
73125.7,76149.8,160241,44671.8,43593.7,123789,8707.91,6.2503
91993.9,91266.7,176694,69513.4,61036,141892,2981.47,6.25054
106765,104864,180585,96266,87922.1,149294,3058.87,6.25101
97548.1,96497,169182,67079.7,56563,144217,280.717,6.25134
86098,84780.9,162726,66496.4,65330.8,135914,1913,6.25552
118751,116143,185732,76584.3,67852,147605,2198.83,6.25846
98206.5,96327.8,181342,73780.2,66055.8,141870,2943.96,6.26066
127236,119138,186051,101796,82061.5,155971,505.891,6.26227
69986.8,73731.7,155641,62007.9,60251.5,136258,78.0983,6.26426
113381,104807,186561,78317.4,67264.6,156091,4138,6.26696
105544,101235,183441,61836.8,56272.6,135194,3092.48,6.27101
96499.4,85591.4,173695,60845.9,53045.5,145647,47.1631,6.27812
101269,102320,178484,65549.3,60228.3,137490,6608.88,6.27841
124293,111920,192481,106492,88787.8,155351,757.51,6.28268
97679.6,95262.3,175301,82678.2,77551.7,143516,5550.72,6.28447
92437.5,89778.2,172148,64041.2,59081.2,135149,560.462,6.28562
92612.8,78620.6,172613,102466,84436.1,155776,4098.23,6.28856
109313,104085,184090,74625.2,64461.5,144837,3536.73,6.28971
99358.8,80390.9,179701,97821.9,81004.4,161475,5481.23,6.29109
106986,93817.3,179714,111520,92195,155469,3881.62,6.29489
107267,103221,184301,79166.4,66634.9,148878,6907.96,6.29522
101011,98255.1,175593,79421.9,70103.4,145545,5955.88,6.2963
104070,100634,184611,84917.3,76872.6,159056,3971.4,6.29953
95499,91767.1,174985,78936.6,65548.1,151497,1349.33,6.30761
95083.8,96549.2,172467,83263,77740.5,144227,11512.8,6.31581
103927,102108,181083,88787,77630.4,147218,115.727,6.31644
101051,101044,177132,73533.8,65213,143880,7707.35,6.31992
98505,95919.3,173085,71752.5,65522.8,141912,7660.22,6.32037
84510.3,84048.2,163237,50298,45706.7,131703,1210.93,6.3226
79756.3,77567.5,169141,62372.7,58408.3,139160,2048.78,6.32557
83768.2,86239.3,166291,72926.7,70430.6,142193,1234.34,6.32627
87365.6,81469.6,165464,87931.8,83011.9,144999,7341.81,6.32656
123127,113348,192918,106863,82836,159700,2210.4,6.3268
82657.4,82527.1,158681,69243.5,61014.5,143441,1817.8,6.32927
115833,112043,185971,76812.5,63724.2,144781,1962.39,6.33174
91646,92089.9,168606,74635.7,64382.8,145239,6501.16,6.33738
97920.8,101023,177599,76685,68710.1,144684,1599.2,6.33764
120891,111893,184401,85556.1,71016.2,151059,1713.6,6.34312
74565.8,77381.4,155497,64527.6,63040.9,134029,3516.63,6.34476
105734,100067,179048,85835.6,76725.3,144581,1673.66,6.34742
80500.7,81013.6,165751,74935.7,67214.7,141550,5627.98,6.34845
104670,105463,175251,88259.6,73917,151412,3154.2,6.34991
98919.8,94915.7,182100,65512.4,57772.4,139069,4753.04,6.35167
131723,119990,192688,99665.4,82428.2,153005,627.154,6.35378
68357.3,68126.4,158266,69480.3,65260.6,141884,9951.46,6.35846
110985,106933,189024,66819.6,59212.6,134967,3388.94,6.36357
94385,89355.1,174753,71980.5,61536.3,146038,6270,6.36521
131436,119657,196823,85459.9,69296.2,154674,6092.2,6.37754
85872.2,84025.1,171728,59170.5,57322.5,144402,7593.04,6.37871
119250,109234,191887,102873,89454.3,152841,9116.78,6.38725
107789,101949,183187,94878,83750.3,148311,354.882,6.38821
78024.6,78216.6,169590,70563.2,62200.3,142172,980.402,6.38919
110240,104746,178379,97031.8,86868.4,149384,4115.86,6.38945
85326.8,83897.4,162685,68474.5,60548,141978,6495.2,6.39068
122279,108951,194227,104372,77660.9,158597,8776.13,6.39271
90193.8,93998,165209,70818.3,63162.5,144708,1860.45,6.39713
123513,119959,193368,100225,83187.5,155537,282.74,6.40073
75642.7,81927.8,151885,57505.8,56196.1,135895,2261.32,6.40081
102376,94873.4,174258,141002,120423,159202,11712.8,6.40083
88696.6,85651.8,169017,92391.2,79331.8,150992,6322.37,6.40336
114519,110425,180300,75035.5,65398,144115,10879.6,6.41238
92295.6,90376.2,168089,78881,62998.6,151494,1428.85,6.41459
96583.8,93889.2,168745,78625.2,68608.9,144271,1335.01,6.4149
112348,98571,187089,69590.1,60681.9,137186,16763.8,6.41536
101244,97016.4,187213,79044.7,67406.2,146712,5744.06,6.4164
122256,117298,197101,85953.8,72130.7,148171,2673.99,6.41859
64909.9,68158.8,152813,48018.4,44924.7,134207,2778.68,6.41869
85241.6,86155.1,162434,61895.1,57159.4,137979,8354.07,6.42388
113491,107687,182617,107382,84296.4,158134,6762.64,6.42407
115214,109788,187229,89840.1,75697.9,153162,6248.31,6.42543
107314,102989,180042,88629.4,73700.3,152542,5802.26,6.43157
100716,99251.4,178480,82701.9,76693.6,145502,14564.7,6.43417
87138.5,82578.4,173086,82377.1,72402.7,148124,3867.48,6.43581
125970,112948,192909,106612,91516,155881,955.777,6.43599
103485,100575,174690,79813.7,68851.3,148146,7228.4,6.43675
78283.6,81298.9,162376,53877.4,53422.2,133762,4506.16,6.44479
76594.9,80087.9,157756,41959.5,40032.6,124048,2434.56,6.44506
136438,110304,202302,134701,96416.8,168571,10918.8,6.44871
120132,119735,186153,107767,96936.1,152221,9579.05,6.45268
83478.3,88319.4,168016,59248,56156.9,134859,4019.84,6.45848
86840.2,75601.3,173816,83179.8,71976.4,154513,120.448,6.45878
147284,130057,205599,109003,82652.7,162796,3368.38,6.45996
87910.3,87746.7,168200,61149,53170,145152,9033,6.46024
110774,101142,189536,72649.7,58894.4,145123,16253.3,6.46166
135787,121173,199542,97953.7,77399.2,157750,10140.7,6.46285
98924.1,96532.4,186984,79200.3,71601.6,143918,8413.94,6.46532
126290,105074,199342,109222,85550.9,157991,14779.3,6.46871
114048,108150,189631,75248.9,60216.1,149905,4941.19,6.4723
107176,107149,182540,87635.1,79290.1,144798,3121.4,6.47406
87300.5,86305.8,169028,83528.5,75396.1,145764,641.161,6.4762
100728,100910,177265,83078.9,75556.4,143157,6439.76,6.47633
91312.2,93865.2,165659,73388.1,66989,140592,3819.58,6.47894
103996,105080,183524,84030.6,76349.5,143941,8388.82,6.48096
103856,101942,185576,65763.5,59415.8,141760,1988.46,6.49013
109013,99594.5,177026,93373.5,75865.1,153119,10971.9,6.49743
90761.9,92241.1,172351,57694.9,53719.4,134782,4323.07,6.49786
81014.9,76920.5,168564,83250.7,78953.3,146481,124.558,6.50145
86082.6,86971.9,166466,71821.4,66501.6,141751,5819.79,6.51324
132316,117003,192007,118614,92193.6,162537,2893.85,6.51606
129185,119740,196046,116010,94614.4,160609,6451.96,6.52327
105204,104751,181988,81487.9,78181.1,138128,12789.6,6.52503
107801,94784.2,192322,79702.6,66938.1,158691,3917.05,6.52579
108773,96175.2,189913,79442.4,64877.8,149228,7175.85,6.53109
87317.4,90389.5,168512,72734.9,66234.9,141367,2989.15,6.53619
88085.2,92732.3,167991,60200.1,58250.1,134384,4609.58,6.54138
84345.1,80913,160137,76323.3,66901.3,145733,4073.25,6.54583
88892.8,93425.7,172047,59115.5,55087.7,137676,5126.53,6.55005
110868,109727,184471,83505.2,73156.6,147939,6864.71,6.55174
105964,100532,182581,77434.7,67590,146349,917.642,6.56146
67358.7,67878.2,152329,64420.7,60001.8,138873,82.7194,6.56201
86937.1,80968.6,165800,75967.8,66843.6,148035,14249,6.57069
72641.7,72940.8,154464,69181.5,63759.2,141828,4334.86,6.57193
121357,118900,193413,88562.9,71603.9,150725,6376.32,6.57299
69236.8,70199.4,158143,47530.5,47164.4,127699,8069.14,6.57742
88001.5,89013.3,165784,47634.1,43564.2,131768,317.284,6.5849
95200.3,93476.6,176960,75865.4,69779.8,142374,4146.67,6.58568
91353.7,82812.4,173223,72790.8,64016.3,148024,3843.08,6.59049
110290,105918,185764,80153.4,63966.4,155096,3494.76,6.592
90718.8,91296.8,163151,85174.5,76012.8,144081,4991.7,6.59308
90969.1,92271.6,179690,63859.6,59022.4,132269,11054,6.59359
60251.6,63908.2,145862,57748.7,56509,133992,967.932,6.59613
103800,103665,181829,66896.8,59161.2,140704,7275.89,6.59721
116567,114511,183838,91721.3,79889.6,151197,24064.4,6.5993
85896.2,85140.1,165276,64222.7,59403,135221,2392.04,6.60125
77507.5,80064.5,159774,55370.1,54715.1,135135,8104.47,6.60303
103205,102364,175153,81637.4,70942.7,145064,2703.13,6.60472
117676,113835,193446,110621,100546,150969,9383,6.6058
109788,103671,180145,87353.5,81677.8,147838,3622.9,6.60862
126176,112481,195657,149918,121792,159920,14988.5,6.61939
91610.1,91992.4,171285,67955.8,61743.9,138443,4650.38,6.62579
98659.7,97379.6,177839,76333,72730.6,139566,4777.94,6.62847
143952,128130,206314,107928,86486,162561,4736.1,6.63159
107395,102308,183455,71613.2,61101.5,143622,2741.72,6.63454
89232.4,88692.2,168749,78925.9,72276.1,148057,705.367,6.63537
78924.8,80408.5,160006,56889.7,53828.7,134386,1187.21,6.63874
97561.2,90614.9,181555,89782.3,75250.7,149131,732.884,6.63888
115762,106908,182488,82673.8,72930.4,149386,8754.26,6.64165
93280,93097.9,175141,74076.9,62837.4,145051,84.3215,6.642
65491.9,62352.7,157340,57661.1,56015.6,141867,2918.66,6.64547
111052,108586,180520,63435.7,56106.5,141555,2585.47,6.64997
74813.9,65113.2,165080,127195,109719,158303,6605.09,6.65013
115170,113050,189112,98748.1,87104.2,152148,11753.1,6.6503
109206,104169,185528,67755.9,57996.2,143964,1934.19,6.65409
101565,94639.4,176281,89988.5,79424.2,150604,10726.4,6.65872
134210,124143,192546,98221.3,82927.1,151417,8123.04,6.6588
118359,112717,183960,87886.2,75092.1,147335,3584.31,6.66016
124390,111176,194584,84042,70648.4,149403,219.969,6.6644
100929,97959.6,173084,85086.8,72721.1,148024,844.534,6.66817
95816.3,93816,167874,99003.9,88139.3,153542,4454.6,6.66849
94658.4,94315.4,170314,73983.2,65938.2,145589,4331.74,6.67288
86103,87150.4,168932,68813.5,61539,141217,2100.88,6.67502
122507,105643,188664,92320,73127.3,155543,4740.75,6.67547
93791.4,86537.8,171606,84030,71911.4,151664,1716.27,6.68073
121872,112995,186515,86284.1,74185.9,148886,5554.38,6.68208
101790,96484.4,180618,72659.2,61449.4,147868,718.832,6.683
104210,103719,183479,74894.3,65205.7,144272,12894.7,6.68368
93177.3,92073.2,168026,61159.1,52465.9,141777,4611.21,6.68993
87608.8,90617,170797,68122.4,62079.9,140435,3703.64,6.69607
75511.5,78338.6,154816,52430.6,46397.9,134299,577.316,6.70154
114608,110612,189060,96584,84159.9,147843,5437.67,6.7033
95618.7,90537.7,171222,59952.9,54923.5,134110,7995.67,6.70379
103635,102916,182461,96480.1,85754.5,151206,6157.54,6.70411
128383,110483,196882,114042,89945,164719,1874.23,6.70514
73163.8,67816.3,162553,70022.3,60413.7,147848,643.782,6.70644
111336,106843,186477,85382.1,76824,143802,3587.47,6.70819
106609,99359.9,180314,76519.7,64156.8,148977,7414.78,6.70913
104048,103462,177346,78623,73468.1,139302,6464.16,6.71065
82877.6,78596.8,165678,104123,91069.3,155815,145.745,6.71116
93583.8,86441,182300,71697.2,64734.4,148397,1686.94,6.71345
128307,111695,196662,95586.4,78142.6,155692,3248.37,6.71539
106250,101369,178920,83546,70172.9,145758,4958.94,6.71547
112083,99088.2,189602,89933.2,77168.2,152841,5242.02,6.71921
89919.3,82512.1,172581,78201.5,68218.9,148441,6427.24,6.72287
115716,106692,186363,93357.4,77352.1,150495,828.268,6.72694
96268.7,89969.2,169331,81153.4,69289,150638,7804.5,6.73021
113446,113168,180693,80659.3,68231.2,151274,4597.88,6.7316
99082.9,100315,177571,73930.6,67941.3,140456,10600.9,6.74133
79471.8,82879.8,163554,67462,61156.8,142079,876.75,6.74235
98453.3,97246.1,174640,71354.5,63802.6,146957,5015.83,6.74576
82927.2,80453.3,165884,63134.9,56120.4,135252,736.183,6.74912
79122,67594.8,164715,100067,88009.8,153207,3483.32,6.75033
115620,115549,180513,86710.9,79118.3,148352,358.366,6.75454
104352,103933,179035,59705.9,54635.2,135539,4543.79,6.75737
94827,94594,169809,85433.9,74048.7,145758,63.8274,6.75745
112724,105021,182890,94477,78454.1,152279,8697.15,6.76728
91662.8,94323.5,166411,63488.7,59798.6,142325,2700.47,6.7726
99145.2,96403.2,176374,109693,99780.2,152509,447.637,6.77344
88131.2,85895.4,164467,73696.4,64190.4,145496,1442.45,6.78605
109898,96797,176196,90990.1,77557.4,145673,2116.51,6.78693
