"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
146910,138303,203433,121121,112986,160207,119261,22.7926
83624.5,85953.8,168586,90863.8,95280.3,146741,57975.5,22.7978
60589.9,61579.3,148966,47432.4,53192,135091,19925.8,22.8056
91907.7,99715.7,179195,60729,69032.3,138731,62232,22.8067
76171.4,78535.4,171469,50226.3,56518.1,133992,40852.9,22.8247
131827,124914,197281,91632.3,88649.7,151534,116284,22.8567
60968.4,67270.5,151431,45413.9,55028.3,128025,38821.6,22.8575
86493.9,81589.2,166660,123177,122707,155867,92322.3,22.8702
68766.8,75461.1,152538,79242,94838,142778,35259.2,22.9493
106695,111545,178727,72966.7,74271.8,144578,74169.5,22.953
88012.8,83288.8,166697,66673.8,69841,141495,43826.9,22.9557
117947,116456,191979,111406,102407,159589,81071.6,22.9827
112671,112990,183524,104851,105804,155916,94890.4,23.0318
74546.4,80246.4,162817,45214.4,49907.1,134069,23498.8,23.0408
115307,118935,185463,84556.2,89088.3,145938,65405.7,23.0543
114127,115287,193559,90388.4,91398,151138,96378.5,23.057
101961,108231,180462,67528.9,70523.5,141897,67966.7,23.059
94108,102761,172852,60452.6,67769.7,135729,56863.5,23.0708
79718.5,85033.6,171846,74936.7,79416.4,144555,52476.2,23.0791
89326.9,98085.6,172484,61505.2,69574.6,135595,35861.8,23.0827
103367,103672,179473,85364.5,83445.9,151844,104458,23.0986
99799.2,103074,182311,69588.3,72650.7,145097,42212.2,23.1037
109921,114981,188215,90551.3,97481.4,147883,65361.3,23.1045
79381,85572.9,161489,74700.6,84642,140274,39490.2,23.1159
98525.7,100542,181676,79639.6,85669.3,142030,56684.2,23.1231
117392,119958,189289,98603.9,96649.2,155328,82102.4,23.1725
80955.1,86408.9,166088,46841.4,50029.6,133470,45014.5,23.2045
68131.5,71256.7,157661,74781.1,85964.8,140980,26602.5,23.2108
93805,99758.8,168132,74789.2,78090.7,145950,58255.7,23.2124
66765.9,71022.7,152593,57992.3,60242.2,137412,33503.9,23.2286
104556,99265.4,186310,64105.7,64803,140579,59888.9,23.2545
116505,116853,192824,100882,108930,151147,45650.1,23.2606
106781,106496,183913,103738,106029,153123,70108.1,23.2926
82810.1,89349.2,172888,52591.7,59575.1,135303,29963.2,23.2984
81340.8,85070.6,171945,68065.8,79307.2,136428,46488,23.3032
97958.9,95748.7,186231,90051.3,94293.1,147380,84466.1,23.3469
76214,74863.9,166023,65507.4,70901.7,143528,48251.8,23.3592
104839,105564,181282,115269,118807,153327,102098,23.3842
115050,105237,187187,77172,76036.1,149195,79122.4,23.3861
89307.9,89787,165042,72990.9,75292,146623,39081.3,23.4027
76690.5,76938,162430,57122.1,62038.3,134786,56875.4,23.4419
73790.8,76315.3,160326,80375.8,89848.7,145202,31377.9,23.4504
105352,101890,177126,73616.5,74532.4,144197,88330.9,23.4547
88661.8,91899.6,170404,67380.8,67599.4,146498,70601.6,23.4568
66446.2,72158.1,159274,47009.1,55296.6,133772,39310.3,23.4765
99933.9,101931,182937,73538.3,79247.4,141222,49940,23.5216
110403,110493,191390,86821.4,87054.7,151440,113025,23.5462
80686.8,88503.6,169193,50363.8,58027.1,133713,38291.1,23.5548
87388.8,91491.5,176912,69523.6,73773.4,141227,39989.8,23.558
79227.5,84751.5,161990,79055.1,84944.9,145628,73765.2,23.5604
100748,102504,180324,72533.6,74575.7,144504,70160.9,23.6254
113293,112241,194237,89359.8,87977.3,150921,96604.4,23.6256
83472.3,90101.7,167858,73307.3,83532.1,142463,38349.5,23.6354
123330,121740,195645,91699.9,91488.1,151597,80577.9,23.6409
73457,80787.6,154427,71290.1,83183.8,141264,41449.4,23.6428
111146,109494,192080,71766,73582.1,144875,77393.1,23.6468
79805.2,87354.6,167324,56697.7,65769.1,135254,31056.3,23.661
80485.5,85944.4,169320,71295.2,78785.4,142188,41837.2,23.6619
103102,107573,185537,87944.6,95759.4,145229,78961.4,23.6672
79389.1,85799.6,168828,52700.3,64110.5,128738,36702.4,23.6767
99123.3,103567,186650,73260,75163.5,145672,50538.9,23.6802
93657.9,93787.1,183894,93850.8,95024.1,151293,58901.6,23.6809
85939.6,92244.6,168434,55479.9,62647.5,134263,61734.9,23.6903
67777.4,76443,150692,88302.2,100319,144097,42485.5,23.7061
107762,104261,187178,98209.9,94422.2,156061,90213.6,23.7684
95106.4,100799,175840,58088.6,63488.1,136421,60924,23.795
133375,122977,200200,118978,118306,159761,106102,23.7987
78915.7,86074.3,172844,60357.8,71183,135347,28076.7,23.8031
79063.6,85989.2,173318,58522,62465.9,138797,48563,23.8083
131691,127864,200504,110836,106776,156511,117236,23.8113
81737.2,87917.2,169154,49468.5,54709.7,129181,27555,23.817
68380.8,76842.5,153181,69290.1,81729.2,138945,40930.3,23.8176
139208,125749,207565,98209.2,85135.8,160587,129978,23.8257
103773,107982,186008,75373.7,82388.4,141938,90943.3,23.8328
123033,116313,195869,101129,95105.4,153366,105237,23.8652
71970.3,74121.3,158504,60576.4,67671,137655,19846.8,23.8815
82993.9,86343.3,168492,77967.8,84562.3,141973,56043.4,23.8903
84802.9,88642.3,168751,61577.3,67196.9,138978,48863.5,23.9075
122256,122964,197239,80323.5,78852.5,148365,80799.6,23.9209
74450.6,76156.6,165613,64172.1,74451.3,139454,35423.8,23.9324
88487,95649.8,171935,85474.9,92570.9,148057,37693.2,23.941
92675.6,97284.8,178879,78565.3,86171.3,144176,51691.9,23.9426
87905.4,90938.3,177573,85541.5,96807.9,145561,26062.8,23.955
70151.4,78112.2,155076,65169.4,74443.6,137928,31385.5,23.9687
86769.6,78908.6,163182,82311.8,93412.6,139561,39470.4,23.9726
84054.4,88549,161595,58534.8,60987.2,138934,55821.1,23.9782
97444.4,104868,181319,92422.9,106319,144408,53507.7,23.9834
109644,110356,186235,86744.9,87455.2,148888,64899.3,23.9881
80304.1,80790.1,164273,77541.1,80605.7,146744,58781.7,23.9927
77720.8,85085.6,162218,93386.4,106471,144814,33958.9,24.0238
99861.3,108686,176883,74655.1,83649.1,140608,38010.9,24.0268
87753.4,88071.6,172183,107419,114644,149226,45008.1,24.0639
74039.9,79685.4,159239,61152.2,69177.1,136188,41917.3,24.0712
72061.1,72524.2,159215,62386.6,66085.9,140916,43584.9,24.0851
109230,109603,189451,80105.6,82653.4,147564,60335.8,24.0894
111640,116745,186613,67216.1,72976,138379,77079.1,24.0945
101680,108906,179127,61954.2,71185.3,134561,66360.1,24.1
100991,104094,180217,110262,106941,154559,45583.7,24.1089
150441,138336,203709,121270,107756,162013,159572,24.1162
68399.4,71687.9,164733,51815.4,59632.2,134518,45889.6,24.1274
79450.7,87233.1,163338,51804.5,56322.1,133549,54122.1,24.2009
110190,114960,185571,95592.4,96938.6,153010,93178.1,24.2177
76509.4,80008,168516,65681.2,76220.5,138286,30425.8,24.2408
89116.6,91173.9,173598,49431.3,52419.1,137621,49603.2,24.2489
106026,109109,189037,73545.7,73031.2,147672,60900.7,24.2569
75029.5,81571.9,169893,62848.3,70979.5,136298,40794.9,24.2657
102650,100020,181988,100770,95246.1,154786,107906,24.278
127585,118148,191954,121717,116189,160839,143925,24.2863
80496.7,86468.1,173820,58679.8,67568.5,135006,32197.8,24.2885
71133.6,79206,160620,64207.1,74514.3,135459,33006.6,24.2927
97402.9,84173.5,182506,86118.6,88214.2,154898,87365,24.3046
98104.8,101672,183496,73016.7,78992.8,141843,47784.9,24.3218
127529,126594,197203,96252.1,91496,154750,84356.8,24.3593
111950,113486,188999,102396,111242,148362,119825,24.3864
99698.5,106974,182883,67908.8,71362.8,138470,71547.8,24.3883
93701.9,93471.6,175383,99547.1,99079.3,152768,78939.5,24.3893
65244.3,73943.3,155426,62347.7,74619.3,135021,34691.5,24.4085
98745.9,97133.6,178887,86999.7,89854.3,145465,91272,24.4086
128407,126168,193295,118567,108362,162787,68190.1,24.4466
66071.3,70773.6,155570,80482.6,94498,143841,42844.6,24.4661
114043,113181,193532,105123,109129,151503,120490,24.4923
105637,103192,184341,83306.2,87765.8,145504,55332.4,24.5043
111180,100447,193491,96370.7,97383.6,155483,43090,24.5067
73169.3,75407.5,158660,94566,97068.9,147963,107382,24.5152
107301,114501,184844,70022.4,73910.1,145121,57273.2,24.5202
111257,100040,187247,94159.5,91484.6,158061,94118.4,24.5266
75939.8,81950.1,163430,90907.3,101873,145738,53109.3,24.5485
90746.5,94923.5,170392,73677.1,75422.8,144841,58077.4,24.5835
119129,122324,181176,88660.2,87600.7,148668,114634,24.584
108389,107912,181595,79332.3,79844.2,148292,98625,24.588
102444,100730,183151,103843,107206,150219,65967.9,24.611
96366.6,93538.2,176924,99504.7,102263,155427,79691.2,24.6257
100063,104116,181859,68087.1,71095.9,144822,61875,24.666
63259,67767.2,151574,99511.3,103884,151576,17516.8,24.6828
132509,129541,195135,107784,111672,156087,54258.8,24.6851
115151,113722,193879,107193,115398,151414,91298.3,24.6937
126461,122613,189680,112715,107864,158318,125307,24.6951
68586.4,72733,155209,90546.8,91020,149070,82745.9,24.7102
92834,95991.9,178937,78470.2,80673,144584,27278,24.7413
111216,117212,186229,78354,82257.7,145416,57450.4,24.7414
103662,102031,184012,106078,99730.4,159376,69910.4,24.8065
75115.2,80989.9,157833,65654.5,74036.8,144238,30487.8,24.8172
122489,121841,188790,104739,103798,154783,157684,24.8226
77636.1,75114.3,166063,108742,113029,150937,89304.7,24.8304
119662,119220,194076,116591,114740,155977,77000.2,24.8317
101856,103664,172824,86734,90111.8,148668,127176,24.8324
74930.1,80385.8,158432,73481.3,79403.4,141380,70681.4,24.8569
104247,108358,182638,116418,124683,153299,58877.3,24.8774
97866.8,100835,183805,73235.3,80005.8,141702,81379,24.8826
99038.8,96983.4,175757,121322,122771,153185,62644.6,24.9007
93264.5,95416.7,170072,90834.3,92477.9,150975,91889.5,24.903
76354.1,83981.6,161945,44826,49852.7,128880,26939.2,24.9153
69424.5,73415.9,154477,60457.8,69675.8,135337,43019,24.9382
88720.5,91621.9,169880,68283,75881.4,138712,54943.1,24.9543
127762,122010,196093,113095,113407,156004,94279.8,24.9677
76140.8,78188.5,161503,77829.3,93402,139300,33225.1,24.9739
79918.9,85236.3,172211,50060.9,55309.2,135889,39348.2,24.9835
80440.7,85867,166354,69022.5,76061.5,140595,65198.1,24.9945
107003,108787,182526,84176.4,80667.6,152389,68669.5,25.0515
100986,101137,187122,56454.6,58149.3,144289,72155.8,25.0564
79225.3,84056.2,166048,80043.7,89256.5,145604,32305.5,25.0783
92322.6,88689.5,175175,68530.2,68214.4,145291,63596.4,25.0933
87382.3,92699.3,163214,78953.5,83562.5,143709,58631.9,25.1092
88514.8,94602,183079,60905.8,63932.7,137697,42648.4,25.1186
90297.9,92182.6,177255,59423.7,64964.9,137293,54850.3,25.128
113728,114540,188412,104763,101606,155922,90390,25.1385
67706,66392.6,158625,67141.9,67237.1,147923,42731.9,25.1497
75116,79811.3,164889,81306.1,90866.3,144267,60061.5,25.1604
93028.4,95985.1,182134,63872.6,66368.9,141955,62663.4,25.1648
110834,109659,190669,71291.6,72575.1,145959,94806.3,25.2031
89773.9,95703.9,175732,87437.6,95170.2,144473,45267.6,25.2134
88696.7,93720.8,179299,70234,73157.9,144931,48611.1,25.2412
71296.4,78323.8,158914,54151.3,64507.3,134400,26819.9,25.243
119243,114988,186935,102419,98087.3,154981,146628,25.2915
96846.6,104505,179727,84458.3,89414.7,146287,54507.9,25.3096
75329.9,76751.7,159429,78096.5,80075.7,147924,18053.4,25.3531
80638,88521.6,158897,56742.9,66214.7,135524,48947.5,25.3842
65728.7,72638.8,158644,34184.3,41232.8,120459,27313.6,25.3952
83224.7,92258.6,169956,57831.6,63923.8,135873,41581.7,25.4391
84178.1,86599.7,163085,92461.5,100352,149558,44661.7,25.4395
84091,87730.7,169307,79556.6,90805,144146,66360.7,25.4411
116069,116018,195241,83520.9,82988.3,149427,73893.6,25.4607
98870.7,104922,182988,62708.1,66836.3,140477,47147.8,25.4735
68352.6,75588.9,158728,76113.4,85506.6,138185,15183.2,25.4854
90271.4,92196.5,172283,85995.7,91620.2,147625,48126.8,25.4863
113759,106926,189587,97057,98392,152090,72653.1,25.5004
80902.9,81689.2,165813,70295.1,73044.4,144808,33196.7,25.511
113794,118670,184152,85561.9,84089.3,148379,69422.5,25.5284
95728.2,102680,176646,71951.3,82090,140772,56319.6,25.5359
111455,112523,183792,85874.7,88990,148277,109742,25.5375
116801,113691,196559,103650,93983.4,156041,79886.5,25.6056
95603,96395.8,175190,115891,108204,155851,109828,25.6267
81408.7,87320.2,159951,54414.4,58200.4,138587,45623.9,25.7019
97329.4,102943,182559,72363.8,76779.5,143747,67910.6,25.7067
76182.5,83476.8,165879,72857.3,86615.2,140554,47378.6,25.7432
70062.1,75214.7,158095,49830.1,56309.8,128149,54259.7,25.7664
94181.3,95429.8,175912,86754.1,92403.9,148698,96140.6,25.7799
110701,113568,185655,72440.9,75910.2,143502,104955,25.8068
90869.4,93312.2,168813,59230.3,65670.7,139313,35782.3,25.8119
97009,98059.1,183010,59002.3,63235.8,136134,61999,25.8268
69880,76911.4,153435,56512.7,63333.1,136496,22738,25.8302
123766,119268,199517,99588.4,97141.9,152427,95158.5,25.8486
123950,123971,189049,102437,97141.1,155743,85545.7,25.8787
74724,83465.8,158746,44473.2,50395.4,130949,28803,25.88
77697.4,85739.3,162090,67290.2,80811.2,135511,42138.4,25.8936
130320,126210,192262,110545,106618,158998,120020,25.8989
85498,86300.5,175566,61745.5,65609.2,140718,53330.6,25.9403
83616.6,86693.3,170338,84372.5,93383.8,145359,61215.7,25.9624
83476.6,87850.1,169069,89387.2,100105,144986,75524.3,25.9736
77345.4,77032.5,167213,111615,113543,155005,33069,25.9799
101692,104401,182351,83897,90063.8,144347,115955,25.9851
82461.3,88902.1,165124,52965.1,57739.1,137532,46286.7,25.9921
57153.4,60158.4,147525,74625.2,83321.7,142736,14038.9,26.0029
67921.2,75646.2,152831,50561.5,59842.8,130766,34607.4,26.004
81966.6,85823.5,165165,78657.3,79850.7,148060,74270.3,26.0043
120339,115185,196940,108004,106039,158451,90778.5,26.0388
108189,109461,182222,67965.2,70046.5,141621,52454,26.0616
125657,125669,198451,104795,103031,152920,74599.5,26.0766
107479,103519,186309,109739,105061,159534,96881.8,26.0978
109127,112455,186272,90593.8,89188.9,152715,58485.1,26.1242
130516,125289,199682,81841.5,83069.8,152657,109976,26.1591
91653.2,96926.5,175635,98557.2,104146,150636,61091.8,26.1741
100135,103378,180536,112772,120317,150140,87030.1,26.1993
90565.4,95280.9,179765,89632.4,93033.8,151253,60321.7,26.2102
106607,107031,176992,85824.6,82787.3,149011,56432.1,26.2103
91228.2,99459.3,172688,92503.3,103227,146576,62625.6,26.2107
62508.1,69936.5,152946,53421.3,62594.2,131729,22383.4,26.2127
76905.5,84431,165062,59680,66724.2,136303,35108.6,26.2454
67990.6,69521.3,154521,80658.7,85636,145880,31328.7,26.2671
97009.7,101527,181882,73175.8,76498.1,144185,59352.2,26.2691
104226,106404,188987,76048.3,76226.9,143086,108798,26.2809
88755.3,97779.9,173501,67881.8,74272.4,141772,52854.3,26.3174
103234,110431,185792,69604,74963.4,138545,47648,26.3419
104515,101164,181492,81339,77603,155493,58173.3,26.3626
99427.1,93143.2,183339,76979.8,78661.2,145952,66200.2,26.3808
109844,106360,189333,76551.4,72805.9,148814,62242.2,26.3889
97803.3,100666,173426,105664,106685,154721,65300.2,26.4136
84831.2,91504.8,166570,91891.4,100845,147970,40193.9,26.4248
103875,104729,185919,75320.8,76415.7,149036,53416.7,26.4349
91517.7,93818.6,178245,67232.5,69740.5,140336,68017.7,26.4368
77975.8,83881,165714,54778,61785.5,134197,20813.9,26.4943
80114.7,82180.6,162361,76454.4,79659.6,145185,43233.6,26.5175
70330.1,77987,154792,52962.6,60991.4,129251,32906.7,26.5314
95529.3,99080.8,179657,100622,109928,148941,34796.4,26.5372
146230,132437,206388,114000,108228,162108,148513,26.5486
73746.6,79704.2,159458,56327.1,64314.9,135118,37288.3,26.5641
96574,96432,182828,116043,114725,155909,83308.9,26.569
96980.7,102689,182654,75553.6,84271.3,142049,41962,26.5786
64897.9,71940.5,151385,47582.8,55198.5,131860,19501.1,26.5801
70667.6,75751.8,158263,91745.7,100877,149446,5814.8,26.5836
102000,103242,176146,81083,80680,148062,123218,26.6167
116900,112780,189103,100566,94871.5,159191,147667,26.6211
85114.5,87037.9,169992,81690.5,89084.1,143917,90493.2,26.6609
100828,104816,182190,85369.1,87036.7,148685,70482.3,26.663
89563.6,94688.1,178390,57307.6,61075.8,139143,46441.4,26.6913
102947,107395,185266,51719.6,54839.5,130753,77865.9,26.6919
69287.8,71474.6,152418,97280.5,100250,153244,40815.6,26.7084
63987.1,67726.3,152260,41756.2,46983.9,128457,17401.5,26.7091
109792,107662,183645,85984.2,85866.7,151283,66173,26.7227
74798.4,83479.3,166839,70539.4,83731.3,135219,34662.1,26.7369
79556,79886.1,173059,99399.6,106883,148510,74741.8,26.7404
102013,106879,179444,73404.9,77098.7,143894,42004,26.7983
112187,105682,186439,82894.9,82667.4,149272,108888,26.8098
120283,117536,191300,111945,108464,156150,78215.6,26.8253
60161.7,68059,152073,51833,63612.3,131834,17634.4,26.8771
68331.5,73662.8,151997,88635.6,100188,145004,32727.2,26.8795
82584.7,84046.2,169991,79003.4,80156.9,152138,35257,26.8984
89199.9,93490.1,180170,62586.7,65048.9,140867,30850.3,26.9252
95967.5,103288,172239,58163.1,68026.6,133655,40421.8,26.9527
107014,109317,176057,103185,103661,152472,108163,26.9664
80344.6,88901,171645,71409.3,82036.3,141233,32346.6,26.9786
95788.9,97124.9,183864,85702.7,91572.6,144404,83951.2,27.0177
69437.3,75706,157996,57866,65382.1,134226,28113.2,27.0471
92918.3,97228.4,172729,81419.9,88664.8,146106,63953,27.0866
81920.8,90613.2,165710,54627.9,65489.2,131072,39006.1,27.1007
94652,96465.1,172449,79519.6,83927.8,147685,64679.8,27.1023
76457.2,82059,169408,66887.9,80532.3,135359,43264.9,27.1353
94645.1,102404,179689,56452.6,60722.7,135511,66273,27.1391
81626.6,86397.4,171602,82293,91184.1,145627,34698.2,27.1717
82599.2,88749.6,164247,87130,95290.3,144438,40863.8,27.1736
86387.3,93571.1,175038,51634.7,59910.4,130911,45578.9,27.1798
89458.3,92796,173085,104611,104272,152572,50394.5,27.1878
104457,97219.7,178906,84099,77394.6,151700,69147.4,27.1889
108769,97663.1,192326,103501,108177,158452,158883,27.1961
83124.5,87078.9,168524,62118.1,66455.7,137878,54622.6,27.2004
86004.2,89338.9,172193,98379.3,105670,151137,57177.7,27.2129
103242,94378.3,182873,113467,116167,155287,71886.8,27.2942
136123,125282,203123,104463,98855.2,157725,86446,27.3281
98507.4,104097,179164,74388.5,76487.7,145692,55547.2,27.333
97836.4,100685,178882,76581.6,81631.7,143756,72654.9,27.3648
80828,88538.7,166285,97041.6,105758,148765,36159,27.372
107870,111498,180683,94416.1,99314.1,146503,123367,27.3798
78528.1,81704.6,169635,64854.8,73613.5,137953,38068.2,27.3913
102380,105026,179954,76252.4,74761.2,148366,88040.4,27.4049
74992.6,81700.5,157887,76985.6,82988.6,144103,56508.4,27.421
111687,109156,175656,103953,101255,155327,69774.4,27.4309
87177.1,85034.9,172149,53627,56911.6,138192,37944,27.5472
89089.8,90963.3,173224,89760,98202.4,147544,14419.2,27.5608
108945,108750,182967,72791.3,71072.7,149352,78528.2,27.5682
76546,82456.3,163554,55347.9,62088,136314,28963.5,27.5875
95248.9,96637.5,179820,71316.5,74376.9,145143,36647.6,27.5952
97526.4,95349.7,180680,82933.9,90043.8,148754,43245,27.5965
79816.2,83569.4,169148,103818,112817,148028,35994.5,27.6275
110344,109838,186178,96938,102716,150888,112193,27.6315
67904.7,73255.3,155643,73105.8,82038.4,138987,58771.6,27.6327
110611,114289,192270,75905.4,79225.2,143704,72588.6,27.6361
122974,119685,200111,92859.8,90702.6,151963,111856,27.6556
95307.6,99849.7,175588,63924.7,65918.5,144492,69768.1,27.6676
100911,104913,179056,61755.3,67785.5,135925,69056.6,27.6734
69343.4,77015.6,160691,60817.9,68990.7,139608,35476,27.6808
83141.4,90623.5,169896,93429.3,103245,148297,49200.8,27.7078
86268.2,92520.6,180170,54962.3,60628.6,132926,45478.9,27.7119
